transcript_id	position	strand	alignedTo	same_classification?	source	score	z_score	winner	GenomeStart	PredictionStart	GenomeEnd	PredictionEnd
antisense_685	1358548	+		No QRNA hit	CNIT	-0.976	5.127	RNA	1358548.0	1358550.0	1358579.0	1358558.0
antisense_686	1358579	+		OTH Found	CNIT	-0.554	0.68	RNA	1358579.0	1358873.0	1359467.0	1358905.0
antisense_687	1360327	+	CP011372.1 (262800-261933)	True	QRNA	9.634	-0.14	RNA	1360327.0	1360327.0	1361206.0	1361206.0
antisense_688	1367979	-	CP076657.1 (304416-305298)	True	QRNA	24.281	1.496	RNA	1367092.0	1367092.0	1367979.0	1367979.0
antisense_689	1370120	+	CP035946.1 (1186697-1186230)	False	QRNA	12.204	-0.191	COD	1370129.0	1370129.0	1370596.0	1370500.0
antisense_690	1375157	-	CP063091.1 (934173-935016)	True	QRNA	26.018	1.69	RNA	1374300.0	1374300.0	1375150.0	1375150.0
antisense_691	1375771	-	CP091310.1 (1012314-1011718)	False	QRNA	19.11	0.122	COD	1375170.0	1375450.0	1375766.0	1375755.0
antisense_692	1378281	-		OTH Found	CNIT	-0.417	-0.767	RNA	1377393.0	1377649.0	1378281.0	1377696.0
antisense_693	1379038	-	OU701461.1 (1466954-1467709)	False	QRNA	8.075	-0.379	COD	1378283.0	1378342.0	1379038.0	1379031.0
antisense_694	1383016	+	HG326877.1 (634443-633565)	True	QRNA	12.263	0.154	RNA	1383020.0	1383020.0	1383902.0	1383902.0
antisense_695	1386158	+		OTH Found	CNIT	-0.489	-0.005	RNA	1386158.0	1386757.0	1387046.0	1386789.0
antisense_696	1397323	+		OTH Found	CNIT	-0.492	0.024	RNA	1397323.0	1397653.0	1398211.0	1397727.0
antisense_697	1399085	+	CP059597.1 (1157863-1158736)	True	QRNA	17.477	0.736	RNA	1399092.0	1399092.0	1399968.0	1399968.0
antisense_698	1408199	+	CP059374.1 (1680113-1679247)	True	QRNA	12.26	0.153	RNA	1408199.0	1408199.0	1409082.0	1409082.0
antisense_699	1412528	+	LR134372.1 (1576426-1576052)	False	QRNA	27.83	0.518	COD	1412531.0	1412565.0	1412905.0	1412864.0
antisense_700	1412912	+	CP059682.1 (201698-200824)	False	QRNA	11.88	-0.206	COD	1412919.0	1412919.0	1413792.0	1413784.0
antisense_701	1414286	+	CP022347.1 (92489-93363)	False	QRNA	47.001	1.388	COD	1414286.0	1414286.0	1415160.0	1415113.0
antisense_702	1415455	+	CP041617.1 (1558778-1558536)	False	QRNA	1.986	-0.655	COD	1415458.0	1415468.0	1415700.0	1415698.0
antisense_703	1415701	+		OTH Found	CNIT	-0.468	-0.233	RNA	1415701.0	1415912.0	1416589.0	1415983.0
antisense_704	1418911	+		OTH Found	CNIT	0.567	-1.15	COD	1418911.0	1419201.0	1419599.0	1419494.0
antisense_705	1419599	+	CP076657.1 (1404701-1405584)	True	QRNA	15.749	0.543	RNA	1419599.0	1419695.0	1420479.0	1420479.0
antisense_706	1420803	+	CP059597.1 (1172530-1173382)	True	QRNA	10.473	-0.046	RNA	1420805.0	1420805.0	1421686.0	1421686.0
antisense_707	1422188	+		OTH Found	CNIT	-0.442	-0.505	RNA	1422188.0	1422323.0	1423076.0	1422433.0
antisense_708	1426771	+	CP053844.1 (1954962-1955281)	False	QRNA	26.307	0.449	COD	1426773.0	1426779.0	1427092.0	1427075.0
antisense_709	1427271	+		OTH Found	CNIT	-0.383	-1.123	RNA	1427271.0	1427346.0	1428159.0	1427408.0
antisense_710	1430240	-	CP059597.1 (1181693-1181066)	True	QRNA	9.303	-0.177	RNA	1429598.0	1429598.0	1430238.0	1430238.0
antisense_711	1432246	-	CP068172.1 (415121-414248)	True	QRNA	19.482	0.96	RNA	1431359.0	1431359.0	1432240.0	1432240.0
orphan_17	1433397	-	CP022551.1 (1432985-1432098)	True	QRNA	24.464	1.516	RNA	1432510.0	1432510.0	1433397.0	1433397.0
antisense_712	1433605	+		OTH Found	CNIT	-0.482	-0.087	RNA	1433605.0	1433650.0	1434493.0	1433682.0
orphan_18	1436138	-	AY681264.1 (3142-2795)	True	QRNA	15.23	0.485	RNA	1435791.0	1435791.0	1436138.0	1436138.0
antisense_714	1438142	-	CP076657.1 (273199-274087)	True	QRNA	31.491	2.301	RNA	1437255.0	1437255.0	1438141.0	1438141.0
antisense_715	1439262	-	CP020867.1 (744592-745461)	True	QRNA	10.413	-0.053	RNA	1438375.0	1438375.0	1439259.0	1439259.0
antisense_716	1440114	+		OTH Found	CNIT	-0.644	1.624	RNA	1440114.0	1440133.0	1440303.0	1440144.0
antisense_717	1440303	+	CP063536.1 (1345193-1346020)	True	QRNA	14.168	0.366	RNA	1440304.0	1440304.0	1441190.0	1441144.0
antisense_718	1446256	+	CP020478.1 (347119-347491)	True	QRNA	32.469	0.728	COD	1446257.0	1446268.0	1446629.0	1446627.0
antisense_719	1446636	+	CP076657.1 (158680-159041)	True	QRNA	9.258	-0.182	RNA	1446637.0	1446637.0	1446986.0	1446986.0
antisense_720	1450465	+		OTH Found	CNIT	-0.488	-0.025	RNA	1450465.0	1450466.0	1451353.0	1450522.0
antisense_721	1452313	-		OTH Found	CNIT	-0.524	0.361	RNA	1451970.0	1452171.0	1452313.0	1452227.0
antisense_722	1453206	+		OTH Found	CNIT	-0.44	-0.526	RNA	1453206.0	1453291.0	1454094.0	1453344.0
antisense_723	1457530	+		OTH Found	CNIT	-0.547	0.598	RNA	1457530.0	1457768.0	1458418.0	1457797.0
antisense_724	1462517	+		OTH Found	CNIT	-0.454	-0.382	RNA	1462517.0	1462751.0	1463390.0	1462816.0
antisense_725	1467049	-		OTH Found	CNIT	-0.565	0.796	RNA	1466659.0	1466760.0	1467049.0	1466804.0
antisense_726	1467737	-	CP059374.1 (1609957-1610497)	True	QRNA	2.804	-0.903	RNA	1467186.0	1467186.0	1467737.0	1467737.0
antisense_727	1472877	+		OTH Found	CNIT	-0.438	-0.549	RNA	1472877.0	1473227.0	1473765.0	1473280.0
antisense_728	1476997	+		OTH Found	CNIT	-0.443	-0.5	RNA	1476997.0	1477056.0	1477885.0	1477118.0
antisense_729	1484786	+		OTH Found	CNIT	-0.597	1.131	RNA	1484786.0	1485131.0	1485214.0	1485163.0
antisense_730	1485214	+		OTH Found	CNIT	-0.516	0.272	RNA	1485214.0	1485234.0	1485922.0	1485302.0
antisense_731	1485922	+	CP059597.1 (1404583-1403710)	True	QRNA	16.657	0.644	RNA	1485933.0	1485933.0	1486806.0	1486554.0
antisense_732	1487763	+		OTH Found	CNIT	-0.713	2.349	RNA	1487763.0	1487885.0	1487967.0	1487899.0
antisense_733	1487967	+		OTH Found	CNIT	-0.51	0.21	RNA	1487967.0	1488458.0	1488530.0	1488484.0
antisense_734	1488530	+	LR134372.1 (317805-317254)	True	QRNA	12.76	0.209	RNA	1488530.0	1488530.0	1489081.0	1489081.0
antisense_735	1489082	+		OTH Found	CNIT	-0.604	1.205	RNA	1489082.0	1489170.0	1489316.0	1489187.0
antisense_736	1489316	+		OTH Found	CNIT	-0.715	2.379	RNA	1489316.0	1489393.0	1489647.0	1489407.0
antisense_737	1491547	-	HG326877.1 (520036-520923)	False	QRNA	20.631	0.191	COD	1490660.0	1490660.0	1491547.0	1491487.0
antisense_738	1495324	+		OTH Found	CNIT	-0.385	-1.108	RNA	1495324.0	1495600.0	1495761.0	1495689.0
antisense_740	1495761	+		OTH Found	CNIT	-0.516	0.274	RNA	1495761.0	1495933.0	1496649.0	1495995.0
antisense_741	1498266	-		OTH Found	CNIT	-0.517	0.289	RNA	1497638.0	1498225.0	1498266.0	1498248.0
antisense_742	1502261	-		OTH Found	CNIT	-0.534	0.463	RNA	1501373.0	1501816.0	1502261.0	1501881.0
antisense_743	1503445	-		OTH Found	CNIT	-0.408	-0.859	RNA	1502557.0	1503344.0	1503445.0	1503442.0
antisense_744	1504173	-	OU701459.1 (230895-231622)	False	QRNA	10.544	-0.267	COD	1503446.0	1503504.0	1504173.0	1504154.0
antisense_745	1504578	-		OTH Found	CNIT	-0.498	0.089	RNA	1504173.0	1504383.0	1504578.0	1504403.0
antisense_746	1512629	-	CP041617.1 (1308989-1308113)	True	QRNA	9.07	-0.203	RNA	1511745.0	1511745.0	1512621.0	1512621.0
antisense_747	1512705	-	CP041617.1 (1309073-1308998)	False	QRNA	7.71	-0.395	COD	1512630.0	1512667.0	1512705.0	1512705.0
antisense_748	1512848	-		OTH Found	CNIT	-0.529	0.417	RNA	1512705.0	1512755.0	1512848.0	1512772.0
antisense_749	1514420	-	CP037747.1 (1570599-1571421)	True	QRNA	7.324	-0.398	RNA	1513597.0	1513597.0	1514420.0	1514420.0
antisense_750	1518167	-	OU701461.1 (1088167-1087295)	False	QRNA	9.395	-0.319	COD	1517289.0	1517474.0	1518166.0	1517998.0
antisense_751	1518999	-		OTH Found	CNIT	-0.489	-0.012	RNA	1518167.0	1518445.0	1518999.0	1518480.0
antisense_752	1520228	-	LR134534.1 (847083-846202)	False	QRNA	11.928	-0.204	COD	1519341.0	1519530.0	1520219.0	1520195.0
antisense_753	1521772	-	CP063091.1 (384242-385123)	True	QRNA	15.819	0.551	RNA	1520890.0	1520890.0	1521771.0	1521771.0
antisense_754	1521914	-		OTH Found	CNIT	-0.506	0.165	RNA	1521772.0	1521777.0	1521914.0	1521803.0
antisense_755	1526589	-		OTH Found	CNIT	0.645	1.216	COD	1525701.0	1526215.0	1526589.0	1526568.0
antisense_756	1526655	-		OTH Found	CNIT	-0.741	2.651	RNA	1526589.0	1526600.0	1526655.0	1526608.0
orphan_19	1531082	+		OTH Found	CNIT	-0.55	0.632	RNA	1531082.0	1531116.0	1531254.0	1531139.0
antisense_757	1531254	+		OTH Found	CNIT	-0.504	0.144	RNA	1531254.0	1531331.0	1531437.0	1531405.0
antisense_758	1531437	+	CP059597.1 (1229845-1230725)	True	QRNA	9.523	-0.152	RNA	1531439.0	1531439.0	1532318.0	1532318.0
antisense_759	1533513	-	CP076657.1 (39298-38404)	True	QRNA	16.114	0.584	RNA	1532627.0	1532627.0	1533513.0	1533513.0
antisense_761	1533813	-		OTH Found	CNIT	-0.467	-0.245	RNA	1533513.0	1533574.0	1533813.0	1533678.0
antisense_762	1534014	-		OTH Found	CNIT	-0.621	1.387	RNA	1533813.0	1533907.0	1534014.0	1533924.0
antisense_763	1536130	-		OTH Found	CNIT	-0.495	0.058	RNA	1535242.0	1535579.0	1536130.0	1535665.0
antisense_764	1536180	-		OTH Found	CNIT	-0.864	3.947	RNA	1536130.0	1536137.0	1536180.0	1536145.0
antisense_765	1536257	-		OTH Found	CNIT	-0.861	3.913	RNA	1536180.0	1536223.0	1536257.0	1536231.0
antisense_766	1536458	+	CP063083.1 (273749-272871)	False	QRNA	30.48	0.638	COD	1536465.0	1536511.0	1537343.0	1537341.0
antisense_767	1540637	-		OTH Found	CNIT	-0.402	-0.925	RNA	1539749.0	1540292.0	1540637.0	1540342.0
antisense_768	1542869	-	CP063091.1 (1804435-1805307)	True	QRNA	8.015	-0.321	RNA	1541996.0	1541996.0	1542868.0	1542868.0
antisense_769	1543267	-		OTH Found	CNIT	-0.542	0.547	RNA	1542869.0	1543017.0	1543267.0	1543061.0
antisense_770	1545842	-		OTH Found	CNIT	-0.485	-0.053	RNA	1544954.0	1545806.0	1545842.0	1545835.0
antisense_771	1556348	+		OTH Found	CNIT	-0.447	-0.456	RNA	1556348.0	1556595.0	1556793.0	1556648.0
antisense_772	1556832	-		OTH Found	CNIT	-0.711	2.327	RNA	1556543.0	1556605.0	1556832.0	1556625.0
antisense_773	1557519	-	CP048767.1 (1551884-1551331)	True	QRNA	34.208	2.605	RNA	1556955.0	1556955.0	1557519.0	1557519.0
antisense_774	1560980	-		OTH Found	CNIT	-0.481	-0.092	RNA	1560092.0	1560887.0	1560980.0	1560928.0
antisense_775	1561944	-		OTH Found	CNIT	-0.475	-0.159	RNA	1561056.0	1561190.0	1561944.0	1561273.0
antisense_776	1566185	+	CP010500.1 (894879-895620)	True	QRNA	29.196	2.045	RNA	1566185.0	1566185.0	1566926.0	1566926.0
antisense_778	1567127	+		OTH Found	CNIT	-0.448	-0.442	RNA	1567127.0	1567270.0	1567447.0	1567332.0
antisense_779	1567447	+		OTH Found	CNIT	-0.559	0.729	RNA	1567447.0	1567867.0	1568335.0	1567905.0
antisense_780	1568739	+		OTH Found	CNIT	-0.538	0.507	RNA	1568739.0	1568759.0	1568882.0	1568782.0
antisense_781	1568882	+		OTH Found	CNIT	-0.819	3.473	RNA	1568882.0	1568901.0	1568970.0	1568915.0
antisense_782	1568970	+	LR134372.1 (1578870-1579750)	False	QRNA	41.815	1.153	COD	1568977.0	1569083.0	1569857.0	1569804.0
antisense_783	1572594	-		OTH Found	CNIT	-0.4	-0.946	RNA	1571706.0	1571707.0	1572594.0	1571913.0
antisense_784	1573670	+		OTH Found	CNIT	-0.605	1.209	RNA	1573670.0	1574498.0	1574558.0	1574509.0
antisense_785	1574840	+		OTH Found	CNIT	-0.379	-1.171	RNA	1574840.0	1575607.0	1575728.0	1575690.0
antisense_786	1577522	+	CP063079.1 (780799-781683)	False	QRNA	2.376	-0.637	COD	1577525.0	1577525.0	1578409.0	1578391.0
antisense_787	1579305	+		OTH Found	CNIT	-0.438	-0.543	RNA	1579305.0	1579667.0	1580193.0	1579705.0
antisense_788	1581661	-	CP020867.1 (1888086-1888955)	False	QRNA	18.563	0.097	COD	1580789.0	1580819.0	1581661.0	1581630.0
antisense_789	1581872	-	CP059597.1 (1483831-1483623)	False	QRNA	6.015	-0.472	COD	1581664.0	1581718.0	1581872.0	1581804.0
antisense_790	1582465	+		OTH Found	CNIT	-0.395	-0.999	RNA	1582465.0	1583146.0	1583353.0	1583235.0
antisense_791	1588879	+	LT631545.1 (2129529-2128644)	False	QRNA	8.223	-0.372	COD	1588879.0	1588970.0	1589764.0	1589726.0
antisense_792	1596574	+		OTH Found	CNIT	-0.414	-0.806	RNA	1596574.0	1596935.0	1597462.0	1596988.0
orphan_20	1601440	-	CP076657.1 (1135121-1134738)	True	QRNA	2.05	-0.987	RNA	1601047.0	1601047.0	1601440.0	1601440.0
antisense_794	1601653	-		OTH Found	CNIT	-0.564	0.78	RNA	1601440.0	1601552.0	1601653.0	1601578.0
antisense_795	1602608	-	CP042463.1 (1692273-1691410)	True	QRNA	11.456	0.064	RNA	1601721.0	1601721.0	1602608.0	1602608.0
antisense_796	1609455	+		OTH Found	CNIT	-0.476	-0.145	RNA	1609455.0	1609670.0	1610003.0	1609732.0
antisense_797	1613794	+		OTH Found	CNIT	-0.49	0.005	RNA	1613794.0	1614494.0	1614682.0	1614595.0
antisense_798	1615004	+	CP041617.1 (1631975-1632785)	False	QRNA	25.261	0.401	COD	1615006.0	1615084.0	1615815.0	1615770.0
antisense_799	1616530	+		No QRNA hit	CNIT	-0.993	5.307	RNA	1616530.0	1616533.0	1616555.0	1616541.0
