transcript_id	position	strand	transcript_length	winner	feature	term_start	term_end	mfe	summary	GeneStart	GeneEnd	GeneLength	GeneLengthWithUTR	url_for_image
antisense_192	382549	-	792	RNA	NA	NA	NA	-118.0	[['motif_0', 29, 0.000484], ['motif_3', 17, 0.000908]]	381773.0	382549.0	777.0	777.0	antisense_192_ss.jpg
antisense_193	383146	-	597	RNA	NA	NA	NA	-68.3	[['motif_0', 29, 4.73e-05]]	382683.0	382736.0	54.0	464.0	antisense_193_ss.jpg
antisense_198	393562	-	862	RNA	RhoDep	392703.0	392781.0	-181.7	[['motif_0', 31, 0.000192]]	392553.0	392976.0	424.0	1010.0	antisense_198_ss.jpg
antisense_199	394899	-	862	RNA	NA	NA	NA	-172.0	NA	394038.0	394891.0	854.0	862.0	antisense_199_ss.jpg
antisense_206	407958	-	862	RNA	RhoDep	407718.0	407796.0	-68.0	NA	407568.0	407958.0	391.0	391.0	antisense_206_ss.jpg
antisense_208	413777	-	862	COD	RhoDep	413160.0	413238.0	NA	[['motif_0', 29, 0.00236]]	413010.0	413708.0	699.0	768.0	
antisense_209	415455	-	862	RNA	RhoDep	414818.0	414896.0	-118.3	[['motif_0', 29, 0.00213]]	414668.0	415386.0	719.0	788.0	antisense_209_ss.jpg
antisense_210	416296	-	841	RNA	RhoDep	415987.0	416065.0	-58.14	[['motif_0', 28, 0.00112]]	415837.0	416296.0	460.0	460.0	antisense_210_ss.jpg
antisense_211	420136	-	862	COD	RhoDep	419603.0	419681.0	NA	NA	419453.0	419874.0	422.0	684.0	
antisense_213	430234	-	568	RNA	NA	NA	NA	-11.0	NA	430118.0	430165.0	48.0	117.0	antisense_213_ss.jpg
antisense_214	431140	-	862	RNA	RhoDep	430831.0	430909.0	-67.0	[['motif_0', 20, 0.000376]]	430681.0	431140.0	460.0	460.0	antisense_214_ss.jpg
antisense_215	433292	-	862	RNA	RhoDep	432545.0	432623.0	-239.9	[['motif_1', 7, 3.52e-14], ['motif_2', 32, 3.04e-14]]	432395.0	432950.0	556.0	898.0	antisense_215_ss.jpg
antisense_216	434451	-	862	RNA	NA	NA	NA	-142.0	[['motif_0', 29, 0.00236], ['motif_4', 6, 7.21e-12]]	433777.0	434451.0	675.0	675.0	antisense_216_ss.jpg
antisense_217	444027	-	862	COD	RhoDep	443714.0	443792.0	NA	NA	443564.0	444009.0	446.0	464.0	
antisense_219	449331	-	862	COD	RhoDep	448729.0	448807.0	NA	[['motif_0', 18, 0.00173]]	448579.0	449275.0	697.0	753.0	
antisense_220	451868	-	862	RNA	NA	NA	NA	-128.3	[['motif_0', 29, 0.000789]]	451102.0	451155.0	54.0	767.0	antisense_220_ss.jpg
antisense_225	463191	-	862	RNA	NA	NA	NA	-115.1	NA	462355.0	462384.0	30.0	837.0	antisense_225_ss.jpg
antisense_226	466171	-	862	COD	RhoDep	465565.0	465643.0	NA	[['motif_0', 29, 0.000484]]	465415.0	466080.0	666.0	757.0	
antisense_227	468072	-	862	RNA	RhoDep	467640.0	467718.0	-114.3	[['motif_0', 29, 0.00155]]	467490.0	468070.0	581.0	583.0	antisense_227_ss.jpg
antisense_228	473856	-	862	RNA	RhoDep	473099.0	473177.0	-167.8	[['motif_0', 29, 6.67e-05]]	472949.0	473856.0	908.0	908.0	antisense_228_ss.jpg
antisense_229	478526	-	862	RNA	RhoDep	478103.0	478181.0	-85.5	NA	477953.0	478205.0	253.0	574.0	antisense_229_ss.jpg
antisense_230	485057	-	862	RNA	RhoDep	484834.0	484912.0	-67.0	[['motif_0', 29, 1.13e-06]]	484684.0	485012.0	329.0	374.0	antisense_230_ss.jpg
antisense_232	489698	-	862	RNA	RhoDep	489050.0	489128.0	-114.49	[['motif_0', 30, 0.00125]]	488900.0	489603.0	704.0	799.0	antisense_232_ss.jpg
antisense_233	491193	-	862	RNA	RhoDep	490922.0	491000.0	-86.0	[['motif_0', 14, 0.00112]]	490772.0	491192.0	421.0	422.0	antisense_233_ss.jpg
antisense_234	498933	-	862	RNA	NA	NA	NA	-157.4	[['motif_0', 31, 0.00125]]	498073.0	498933.0	861.0	861.0	antisense_234_ss.jpg
antisense_235	499682	-	749	RNA	NA	NA	NA	-35.6	NA	499412.0	499423.0	12.0	271.0	antisense_235_ss.jpg
antisense_239	519636	-	862	RNA	RhoDep	518845.0	518923.0	-163.4	[['motif_0', 30, 0.00317]]	518695.0	519149.0	455.0	942.0	antisense_239_ss.jpg
antisense_240	521443	-	862	RNA	RhoDep	520736.0	520814.0	-153.0	[['motif_0', 29, 0.000221]]	520586.0	520961.0	376.0	858.0	antisense_240_ss.jpg
antisense_241	521771	-	328	RNA	NA	NA	NA	-18.5	[['motif_0', 29, 0.00062], ['motif_3', 2, 0.000908]]	521636.0	521656.0	21.0	136.0	antisense_241_ss.jpg
antisense_242	523175	-	862	RNA	NA	NA	NA	-68.2	NA	522615.0	522635.0	21.0	561.0	antisense_242_ss.jpg
antisense_243	525666	-	862	RNA	NA	NA	NA	-13.8	[['motif_0', 28, 0.000107]]	525605.0	525643.0	39.0	62.0	antisense_243_ss.jpg
antisense_244	526502	-	836	RNA	RhoDep	526102.0	526180.0	-81.2	[['motif_0', 30, 6.67e-05]]	525952.0	526502.0	551.0	551.0	antisense_244_ss.jpg
antisense_247	532315	-	862	RNA	RhoDep	531436.0	531514.0	-172.7	NA	531286.0	531571.0	286.0	1030.0	antisense_247_ss.jpg
antisense_248	534676	-	862	RNA	RhoDep	534392.0	534470.0	-57.1	[['motif_0', 29, 0.000789], ['motif_3', 5, 0.000908]]	534242.0	534676.0	435.0	435.0	antisense_248_ss.jpg
antisense_249	537588	-	862	RNA	NA	NA	NA	-86.0	NA	537017.0	537082.0	66.0	572.0	antisense_249_ss.jpg
antisense_250	537792	-	204	RNA	NA	NA	NA	-18.2	[['motif_0', 28, 0.00139]]	537596.0	537604.0	9.0	197.0	antisense_250_ss.jpg
antisense_251	538999	-	862	RNA	RhoDep	538144.0	538222.0	-163.6	[['motif_0', 29, 6.67e-05]]	537994.0	538999.0	1006.0	1006.0	antisense_251_ss.jpg
antisense_252	542425	-	862	RNA	NA	NA	NA	-35.1	[['motif_0', 29, 3.28e-05]]	542161.0	542211.0	51.0	265.0	antisense_252_ss.jpg
antisense_256	550881	-	862	RNA	RhoDep	550048.0	550126.0	-173.6	[['motif_0', 29, 0.000789], ['motif_3', 23, 0.000253]]	549898.0	550877.0	980.0	984.0	antisense_256_ss.jpg
antisense_257	551996	-	862	COD	RhoDep	551849.0	551927.0	NA	[['motif_0', 29, 0.00112]]	551699.0	551965.0	267.0	298.0	
antisense_258	552985	-	862	RNA	RhoDep	552664.0	552742.0	-77.0	[['motif_0', 30, 8.93e-06]]	552514.0	552882.0	369.0	472.0	antisense_258_ss.jpg
antisense_261	564201	-	862	RNA	RhoDep	563448.0	563526.0	-152.7	[['motif_0', 29, 0.000144]]	563298.0	564184.0	887.0	904.0	antisense_261_ss.jpg
antisense_265	570157	-	87	COD	NA	NA	NA	NA	[['motif_0', 29, 0.00139]]	570076.0	570099.0	24.0	82.0	
antisense_266	570519	-	362	RNA	NA	NA	NA	-29.1	[['motif_0', 29, 0.00125], ['motif_3', 14, 0.000908]]	570342.0	570386.0	45.0	178.0	antisense_266_ss.jpg
antisense_267	572362	-	862	RNA	NA	NA	NA	-135.1	NA	571503.0	572362.0	860.0	860.0	antisense_267_ss.jpg
antisense_268	574853	-	862	RNA	NA	NA	NA	-104.6	[['motif_0', 29, 0.00173]]	574160.0	574252.0	93.0	694.0	antisense_268_ss.jpg
antisense_269	580615	-	862	RNA	RhoDep	579766.0	579844.0	-185.7	[['motif_0', 28, 0.00125]]	579616.0	580615.0	1000.0	1000.0	antisense_269_ss.jpg
antisense_270	581213	-	598	RNA	NA	NA	NA	-31.6	NA	580979.0	580999.0	21.0	235.0	antisense_270_ss.jpg
antisense_271	582603	-	862	RNA	NA	NA	NA	-87.4	[['motif_0', 29, 0.000125]]	581928.0	581969.0	42.0	676.0	antisense_271_ss.jpg
antisense_272	585536	-	862	RNA	NA	NA	NA	-63.3	[['motif_0', 28, 0.00062]]	584982.0	585026.0	45.0	555.0	antisense_272_ss.jpg
antisense_273	587728	-	862	RNA	RhoDep	587453.0	587531.0	-72.2	[['motif_0', 29, 6.93e-06]]	587303.0	587728.0	426.0	426.0	antisense_273_ss.jpg
antisense_274	587774	-	46	RNA	NA	NA	NA	-3.1	NA	587756.0	587773.0	18.0	19.0	antisense_274_ss.jpg
antisense_275	587885	-	111	COD	RhoDep	587768.0	587846.0	NA	[['motif_0', 6, 0.00261]]	587618.0	587859.0	242.0	268.0	
antisense_276	590777	-	862	RNA	RhoDep	589848.0	589926.0	-173.3	NA	589698.0	590046.0	349.0	1080.0	antisense_276_ss.jpg
antisense_277	595346	-	862	RNA	RhoDep	595123.0	595201.0	-70.6	[['motif_0', 29, 0.000253]]	594973.0	595346.0	374.0	374.0	antisense_277_ss.jpg
antisense_278	595782	-	436	RNA	NA	NA	NA	0.0	[['motif_0', 29, 3.28e-05], ['motif_3', 1, 0.000908]]	595744.0	595767.0	24.0	39.0	antisense_278_ss.jpg
antisense_281	601577	-	862	RNA	RhoDep	601421.0	601499.0	-41.69	[['motif_0', 29, 0.000484], ['motif_3', 17, 0.000253]]	601271.0	601577.0	307.0	307.0	antisense_281_ss.jpg
antisense_282	601910	-	333	RNA	NA	NA	NA	-33.0	[['motif_1', 7, 1.01e-08]]	601642.0	601692.0	51.0	269.0	antisense_282_ss.jpg
antisense_286	605072	-	862	RNA	RhoDep	604281.0	604359.0	-158.5	[['motif_0', 29, 0.00173]]	604131.0	604723.0	593.0	942.0	antisense_286_ss.jpg
antisense_287	605937	-	862	RNA	RhoDep	605418.0	605496.0	-119.8	NA	605268.0	605937.0	670.0	670.0	antisense_287_ss.jpg
antisense_288	610294	-	653	RNA	RhoDep	609737.0	609815.0	-121.0	[['motif_3', 8, 0.000253]]	609587.0	609975.0	389.0	708.0	antisense_288_ss.jpg
antisense_289	613716	-	862	RNA	NA	NA	NA	-130.6	NA	612973.0	613014.0	42.0	744.0	antisense_289_ss.jpg
antisense_290	613824	-	108	RNA	RhoDep	613649.0	613727.0	-68.1	[['motif_3', 17, 0.000253]]	613499.0	613805.0	307.0	326.0	antisense_290_ss.jpg
antisense_301	639262	-	700	COD	Intrinsic	638989.0	639005.0	NA	[['motif_0', 29, 0.00155], ['motif_3', 20, 0.000908]]	638989.0	639214.0	226.0	274.0	
antisense_302	645111	-	862	RNA	RhoDep	644260.0	644338.0	-167.4	[['motif_0', 32, 0.00112]]	644110.0	645111.0	1002.0	1002.0	antisense_302_ss.jpg
antisense_305	652515	-	862	COD	RhoDep	651885.0	651963.0	NA	[['motif_0', 30, 0.00213]]	651735.0	652431.0	697.0	781.0	
antisense_306	654287	-	862	RNA	NA	NA	NA	-103.5	NA	653496.0	653513.0	18.0	792.0	antisense_306_ss.jpg
antisense_307	658112	-	862	RNA	RhoDep	657804.0	657882.0	-65.8	NA	657654.0	658000.0	347.0	459.0	antisense_307_ss.jpg
antisense_308	658576	-	464	RNA	RhoDep	658232.0	658310.0	-104.3	NA	658082.0	658387.0	306.0	495.0	antisense_308_ss.jpg
antisense_309	659059	-	483	RNA	RhoDep	658928.0	659006.0	-50.4	NA	658778.0	659057.0	280.0	282.0	antisense_309_ss.jpg
antisense_310	659794	-	735	RNA	NA	NA	NA	-105.1	[['motif_0', 20, 0.00213]]	659078.0	659110.0	33.0	717.0	antisense_310_ss.jpg
antisense_311	660162	-	368	RNA	NA	NA	NA	-23.4	[['motif_0', 18, 1.43e-05], ['motif_3', 1, 0.000908]]	659942.0	659962.0	21.0	221.0	antisense_311_ss.jpg
antisense_312	660337	-	175	RNA	NA	NA	NA	-7.4	NA	660306.0	660323.0	18.0	32.0	antisense_312_ss.jpg
antisense_313	663898	-	862	RNA	NA	NA	NA	-140.12	[['motif_0', 9, 0.00125]]	663085.0	663117.0	33.0	814.0	antisense_313_ss.jpg
antisense_314	666282	-	862	RNA	NA	NA	NA	-10.7	[['motif_0', 29, 0.000289]]	666186.0	666221.0	36.0	97.0	antisense_314_ss.jpg
antisense_317	680469	-	862	RNA	NA	NA	NA	-85.7	[['motif_0', 29, 0.000789]]	679875.0	679901.0	27.0	595.0	antisense_317_ss.jpg
antisense_318	684468	-	862	COD	Intrinsic	683643.0	683664.0	NA	[['motif_0', 30, 0.000789], ['motif_3', 19, 0.000253]]	683643.0	684468.0	826.0	826.0	
antisense_319	684697	-	229	COD	RhoDep	684461.0	684539.0	NA	NA	684311.0	684690.0	380.0	387.0	
antisense_320	685484	-	787	RNA	RhoDep	685162.0	685240.0	-99.2	NA	685012.0	685473.0	462.0	473.0	antisense_320_ss.jpg
antisense_328	701849	-	372	RNA	Intrinsic	701508.0	701522.0	-46.7	[['motif_0', 31, 2.21e-06]]	701508.0	701545.0	38.0	342.0	antisense_328_ss.jpg
antisense_329	705340	-	862	RNA	RhoDep	704557.0	704635.0	-173.38	NA	704407.0	705339.0	933.0	934.0	antisense_329_ss.jpg
antisense_330	705632	-	292	COD	NA	NA	NA	NA	[['motif_0', 30, 2.7e-05]]	705364.0	705624.0	261.0	269.0	
antisense_331	706110	-	478	RNA	RhoDep	705555.0	705633.0	-123.5	[['motif_0', 30, 0.000996]]	705405.0	705797.0	393.0	706.0	antisense_331_ss.jpg
antisense_332	709729	-	862	COD	RhoDep	709344.0	709422.0	NA	NA	709194.0	709472.0	279.0	536.0	
antisense_333	711643	-	862	RNA	RhoDep	710846.0	710924.0	-162.8	[['motif_0', 31, 6.67e-05]]	710696.0	711634.0	939.0	948.0	antisense_333_ss.jpg
antisense_336	716433	-	862	RNA	RhoDep	715552.0	715630.0	-184.9	NA	715402.0	716433.0	1032.0	1032.0	antisense_336_ss.jpg
antisense_344	731092	-	862	RNA	NA	NA	NA	-95.4	[['motif_0', 27, 0.00261]]	730318.0	730380.0	63.0	775.0	antisense_344_ss.jpg
antisense_345	739057	-	862	COD	RhoDep	738210.0	738288.0	NA	[['motif_0', 29, 0.000789]]	738060.0	739029.0	970.0	998.0	
antisense_346	740532	-	862	RNA	NA	NA	NA	-138.5	[['motif_0', 29, 0.000996]]	739743.0	739787.0	45.0	790.0	antisense_346_ss.jpg
antisense_347	745236	-	862	RNA	RhoDep	744635.0	744713.0	-114.97	[['motif_0', 29, 5.32e-06]]	744485.0	744940.0	456.0	752.0	antisense_347_ss.jpg
antisense_348	747232	-	862	RNA	RhoDep	746382.0	746460.0	-158.4	NA	746232.0	747232.0	1001.0	1001.0	antisense_348_ss.jpg
antisense_349	749451	-	862	RNA	NA	NA	NA	-163.5	[['motif_0', 24, 0.000887]]	748620.0	748730.0	111.0	832.0	antisense_349_ss.jpg
antisense_350	752522	-	862	COD	RhoDep	751793.0	751871.0	NA	[['motif_0', 29, 0.00139]]	751643.0	752460.0	818.0	880.0	
antisense_354	760835	-	723	RNA	Intrinsic	760499.0	760526.0	-63.4	[['motif_0', 29, 4.73e-05]]	760499.0	760835.0	337.0	337.0	antisense_354_ss.jpg
antisense_355	762546	-	862	RNA	RhoDep	761740.0	761818.0	-156.9	[['motif_0', 29, 0.00112]]	761590.0	762013.0	424.0	957.0	antisense_355_ss.jpg
antisense_356	765209	-	862	RNA	NA	NA	NA	-135.1	[['motif_0', 31, 0.00173]]	764348.0	765209.0	862.0	862.0	antisense_356_ss.jpg
antisense_357	765623	-	414	COD	Intrinsic	765230.0	765242.0	NA	NA	765230.0	765583.0	354.0	394.0	
antisense_358	768166	-	722	RNA	NA	NA	NA	-104.6	[['motif_0', 28, 0.00288]]	767445.0	768166.0	722.0	722.0	antisense_358_ss.jpg
antisense_359	769306	-	862	RNA	RhoDep	768833.0	768911.0	-103.9	NA	768683.0	769306.0	624.0	624.0	antisense_359_ss.jpg
antisense_360	770068	-	762	RNA	NA	NA	NA	-121.5	[['motif_0', 29, 0.00261]]	769388.0	770068.0	681.0	681.0	antisense_360_ss.jpg
antisense_361	771587	-	862	RNA	RhoDep	770658.0	770736.0	-150.9	[['motif_0', 29, 0.00288]]	770508.0	771276.0	769.0	1080.0	antisense_361_ss.jpg
antisense_362	774701	-	862	RNA	NA	NA	NA	-131.9	NA	773840.0	774701.0	862.0	862.0	antisense_362_ss.jpg
antisense_363	776251	-	862	RNA	RhoDep	775504.0	775582.0	-239.9	[['motif_1', 7, 3.52e-14], ['motif_2', 32, 3.04e-14]]	775354.0	775909.0	556.0	898.0	antisense_363_ss.jpg
antisense_364	777410	-	862	RNA	Intrinsic	776907.0	776931.0	-88.3	[['motif_0', 29, 0.00236], ['motif_4', 6, 7.21e-12]]	776907.0	777410.0	504.0	504.0	antisense_364_ss.jpg
antisense_365	781582	-	862	RNA	RhoDep	781216.0	781294.0	-62.1	[['motif_0', 30, 0.000289]]	781066.0	781582.0	517.0	517.0	antisense_365_ss.jpg
antisense_366	781946	-	364	RNA	NA	NA	NA	-22.3	NA	781819.0	781845.0	27.0	128.0	antisense_366_ss.jpg
antisense_367	784723	-	862	RNA	RhoDep	784148.0	784226.0	-114.2	[['motif_1', 10, 1.01e-08]]	783998.0	784679.0	682.0	726.0	antisense_367_ss.jpg
antisense_368	784977	-	254	RNA	RhoDep	784738.0	784816.0	-68.5	[['motif_0', 29, 0.00382], ['motif_3', 14, 0.000253]]	784588.0	784879.0	292.0	390.0	antisense_368_ss.jpg
antisense_369	790219	-	560	RNA	NA	NA	NA	-76.8	NA	789787.0	789813.0	27.0	433.0	antisense_369_ss.jpg
antisense_381	807699	-	834	RNA	NA	NA	NA	-132.9	NA	806925.0	807698.0	774.0	775.0	antisense_381_ss.jpg
antisense_382	807825	-	126	RNA	NA	NA	NA	-4.7	[['motif_0', 30, 7.85e-05]]	807769.0	807801.0	33.0	57.0	antisense_382_ss.jpg
antisense_383	808219	-	394	COD	RhoDep	807992.0	808070.0	NA	NA	807842.0	808211.0	370.0	378.0	
antisense_384	809015	-	796	RNA	NA	NA	NA	-91.6	[['motif_0', 6, 0.000289]]	808407.0	808466.0	60.0	609.0	antisense_384_ss.jpg
antisense_385	814909	-	862	RNA	Intrinsic	814066.0	814091.0	-132.2	[['motif_3', 46, 0.000908]]	814066.0	814909.0	844.0	844.0	antisense_385_ss.jpg
antisense_386	816398	-	862	RNA	RhoDep	816194.0	816272.0	-42.1	[['motif_0', 29, 4.03e-06]]	816044.0	816397.0	354.0	355.0	antisense_386_ss.jpg
antisense_387	818689	-	862	RNA	RhoDep	817771.0	817849.0	-151.8	[['motif_0', 31, 1.13e-06]]	817621.0	818209.0	589.0	1069.0	antisense_387_ss.jpg
antisense_388	822404	-	862	RNA	Intrinsic	821677.0	821693.0	-122.28	[['motif_3', 46, 0.000908]]	821677.0	822400.0	724.0	728.0	antisense_388_ss.jpg
antisense_389	822610	-	206	COD	NA	NA	NA	NA	[['motif_0', 31, 1.14e-05]]	822428.0	822559.0	132.0	183.0	
antisense_390	822807	-	197	RNA	NA	NA	NA	-15.1	[['motif_0', 29, 0.000289]]	822661.0	822675.0	15.0	147.0	antisense_390_ss.jpg
antisense_391	823641	-	834	RNA	NA	NA	NA	-131.2	NA	822937.0	822960.0	24.0	705.0	antisense_391_ss.jpg
antisense_396	836770	-	862	RNA	NA	NA	NA	-64.3	NA	836375.0	836398.0	24.0	396.0	antisense_396_ss.jpg
antisense_397	837053	-	283	RNA	NA	NA	NA	-11.5	NA	836976.0	837005.0	30.0	78.0	antisense_397_ss.jpg
antisense_398	843693	-	862	COD	RhoDep	842825.0	842903.0	NA	[['motif_0', 30, 0.00418]]	842675.0	843661.0	987.0	1019.0	
antisense_400	848407	-	862	RNA	NA	NA	NA	-95.4	[['motif_0', 29, 0.000376]]	847899.0	847997.0	99.0	509.0	antisense_400_ss.jpg
antisense_401	849199	-	792	RNA	RhoDep	848568.0	848646.0	-134.3	[['motif_0', 4, 0.000484]]	848418.0	849198.0	781.0	782.0	antisense_401_ss.jpg
antisense_402	850612	-	862	COD	Intrinsic	849889.0	849907.0	NA	NA	849889.0	850602.0	714.0	724.0	
antisense_403	851241	-	629	RNA	NA	NA	NA	-63.44	NA	850655.0	850681.0	27.0	587.0	antisense_403_ss.jpg
antisense_404	852801	-	862	RNA	RhoDep	852297.0	852375.0	-109.0	[['motif_0', 29, 0.000549]]	852147.0	852801.0	655.0	655.0	antisense_404_ss.jpg
antisense_415	872506	-	862	RNA	RhoDep	871597.0	871675.0	-171.9	NA	871447.0	871989.0	543.0	1060.0	antisense_415_ss.jpg
antisense_422	884186	-	368	RNA	NA	NA	NA	-41.2	[['motif_3', 20, 0.000908]]	883828.0	883857.0	30.0	359.0	antisense_422_ss.jpg
antisense_426	889661	-	862	RNA	NA	NA	NA	-126.6	[['motif_3', 12, 0.000908]]	888917.0	888952.0	36.0	745.0	antisense_426_ss.jpg
antisense_427	890193	-	532	RNA	NA	NA	NA	-82.2	[['motif_0', 29, 0.00499]]	889708.0	889782.0	75.0	486.0	antisense_427_ss.jpg
antisense_444	919196	-	330	RNA	NA	NA	NA	-4.5	[['motif_0', 25, 0.00192]]	919122.0	919145.0	24.0	75.0	antisense_444_ss.jpg
antisense_445	919541	-	345	COD	RhoDep	919337.0	919415.0	NA	[['motif_3', 20, 0.000253]]	919187.0	919541.0	355.0	355.0	
antisense_447	925821	-	862	RNA	NA	NA	NA	-130.5	[['motif_0', 29, 0.000192]]	925109.0	925820.0	712.0	713.0	antisense_447_ss.jpg
antisense_448	926306	-	485	RNA	Intrinsic	925914.0	925926.0	-64.9	NA	925914.0	926303.0	390.0	393.0	antisense_448_ss.jpg
antisense_455	940877	-	862	RNA	Intrinsic	940502.0	940513.0	-45.7	[['motif_0', 30, 0.000192]]	940502.0	940819.0	318.0	376.0	antisense_455_ss.jpg
antisense_457	951163	-	659	COD	RhoDep	950829.0	950907.0	NA	NA	950679.0	950972.0	294.0	485.0	
antisense_464	962051	-	413	RNA	NA	NA	NA	-21.1	NA	961917.0	961943.0	27.0	135.0	antisense_464_ss.jpg
antisense_466	962094	-	43	RNA	NA	NA	NA	0.0	NA	962080.0	962088.0	9.0	15.0	antisense_466_ss.jpg
antisense_467	964663	-	168	RNA	NA	NA	NA	-21.2	NA	964530.0	964547.0	18.0	134.0	antisense_467_ss.jpg
antisense_473	981246	-	862	RNA	NA	NA	NA	-135.0	[['motif_0', 32, 0.00192]]	980417.0	981246.0	830.0	830.0	antisense_473_ss.jpg
antisense_474	981879	-	633	RNA	RhoDep	981354.0	981432.0	-151.4	NA	981204.0	981878.0	675.0	676.0	antisense_474_ss.jpg
antisense_475	983506	-	706	RNA	NA	NA	NA	-145.9	[['motif_0', 28, 0.00155]]	982805.0	982852.0	48.0	702.0	antisense_475_ss.jpg
antisense_476	983977	-	471	RNA	NA	NA	NA	-86.3	[['motif_0', 31, 0.000221]]	983515.0	983553.0	39.0	463.0	antisense_476_ss.jpg
antisense_477	984206	-	229	RNA	NA	NA	NA	-47.4	[['motif_0', 28, 0.00236]]	983983.0	984015.0	33.0	224.0	antisense_477_ss.jpg
antisense_478	986495	-	776	RNA	NA	NA	NA	-142.6	[['motif_0', 28, 0.00125], ['motif_3', 1, 0.000908]]	985723.0	985794.0	72.0	773.0	antisense_478_ss.jpg
antisense_479	987883	-	862	RNA	NA	NA	NA	-89.1	NA	987439.0	987453.0	15.0	445.0	antisense_479_ss.jpg
antisense_480	989772	-	862	RNA	NA	NA	NA	-154.2	NA	988911.0	989772.0	862.0	862.0	antisense_480_ss.jpg
antisense_481	995285	-	726	RNA	RhoDep	994742.0	994820.0	-122.1	[['motif_0', 30, 0.00261]]	994592.0	995092.0	501.0	694.0	antisense_481_ss.jpg
antisense_482	995781	-	496	RNA	NA	NA	NA	-17.2	[['motif_0', 30, 0.00139]]	995696.0	995770.0	75.0	86.0	antisense_482_ss.jpg
antisense_483	996202	-	421	RNA	NA	NA	NA	-83.7	[['motif_3', 32, 0.000908]]	995808.0	995831.0	24.0	395.0	antisense_483_ss.jpg
antisense_484	996338	-	136	RNA	NA	NA	NA	-17.6	[['motif_0', 30, 1.43e-05]]	996227.0	996262.0	36.0	112.0	antisense_484_ss.jpg
antisense_488	1005375	-	735	RNA	Intrinsic	1005023.0	1005060.0	-64.7	NA	1005023.0	1005375.0	353.0	353.0	antisense_488_ss.jpg
antisense_491	1008505	-	862	RNA	NA	NA	NA	-151.1	[['motif_0', 17, 0.00236]]	1007644.0	1008505.0	862.0	862.0	antisense_491_ss.jpg
antisense_498	1019799	-	730	COD	RhoDep	1019158.0	1019236.0	NA	NA	1019008.0	1019794.0	787.0	792.0	
antisense_499	1021220	-	862	RNA	NA	NA	NA	-160.2	NA	1020407.0	1021220.0	814.0	814.0	antisense_499_ss.jpg
antisense_500	1021274	-	54	RNA	NA	NA	NA	0.0	NA	1021266.0	1021271.0	6.0	9.0	antisense_500_ss.jpg
antisense_514	1050043	-	862	RNA	Intrinsic	1049575.0	1049607.0	-60.4	[['motif_0', 29, 0.00062]]	1049575.0	1049886.0	312.0	469.0	antisense_514_ss.jpg
antisense_515	1050570	-	527	RNA	NA	NA	NA	-67.7	[['motif_0', 29, 0.000167]]	1050178.0	1050207.0	30.0	393.0	antisense_515_ss.jpg
antisense_516	1051272	-	702	RNA	RhoDep	1050595.0	1050673.0	-130.4	[['motif_0', 22, 0.00139]]	1050445.0	1051270.0	826.0	828.0	antisense_516_ss.jpg
antisense_517	1052490	-	862	RNA	NA	NA	NA	-150.5	[['motif_0', 29, 5.63e-05]]	1051629.0	1052490.0	862.0	862.0	antisense_517_ss.jpg
antisense_518	1053419	-	862	RNA	RhoDep	1053073.0	1053151.0	-66.07	NA	1052923.0	1053419.0	497.0	497.0	antisense_518_ss.jpg
antisense_519	1053507	-	88	RNA	NA	NA	NA	-3.2	[['motif_0', 29, 2.7e-05]]	1053460.0	1053474.0	15.0	48.0	antisense_519_ss.jpg
antisense_520	1054545	-	862	RNA	NA	NA	NA	-140.8	NA	1053684.0	1054545.0	862.0	862.0	antisense_520_ss.jpg
antisense_521	1055910	-	862	RNA	RhoDep	1055410.0	1055488.0	-116.5	NA	1055260.0	1055755.0	496.0	651.0	antisense_521_ss.jpg
antisense_523	1057431	-	591	RNA	NA	NA	NA	-76.1	NA	1056975.0	1057425.0	451.0	457.0	antisense_523_ss.jpg
antisense_524	1057684	-	253	RNA	NA	NA	NA	-7.5	[['motif_0', 31, 0.000125]]	1057607.0	1057621.0	15.0	78.0	antisense_524_ss.jpg
antisense_525	1058034	-	350	RNA	NA	NA	NA	-48.4	NA	1057738.0	1057773.0	36.0	297.0	antisense_525_ss.jpg
antisense_526	1058773	-	739	RNA	NA	NA	NA	-130.6	[['motif_0', 28, 0.00213]]	1058056.0	1058073.0	18.0	718.0	antisense_526_ss.jpg
antisense_527	1059753	-	862	RNA	NA	NA	NA	-29.8	NA	1059545.0	1059592.0	48.0	209.0	antisense_527_ss.jpg
antisense_528	1059884	-	131	RNA	NA	NA	NA	-14.7	NA	1059759.0	1059803.0	45.0	126.0	antisense_528_ss.jpg
antisense_529	1060938	-	862	RNA	NA	NA	NA	-123.97	[['motif_0', 32, 0.00173]]	1060181.0	1060927.0	747.0	758.0	antisense_529_ss.jpg
antisense_530	1061475	-	537	RNA	NA	NA	NA	-62.6	[['motif_0', 29, 0.00261]]	1060960.0	1060980.0	21.0	516.0	antisense_530_ss.jpg
antisense_531	1064013	-	862	RNA	RhoDep	1063772.0	1063850.0	-57.0	[['motif_0', 29, 0.00125]]	1063622.0	1064013.0	392.0	392.0	antisense_531_ss.jpg
antisense_532	1064597	-	584	RNA	NA	NA	NA	-82.3	NA	1064017.0	1064597.0	581.0	581.0	antisense_532_ss.jpg
