transcript_id	position	strand	transcript_length	winner	feature	term_start	term_end	mfe	summary	GeneStart	GeneEnd	GeneLength	GeneLengthWithUTR	url_for_image
antisense_266	586873	-	909	RNA	RhoDep	586002.0	586080.0	-161.4	[['motif_0', 19, 0.00214]]	585852.0	586189.0	338.0	1022.0	antisense_266_ss.jpg
antisense_267	587241	-	368	RNA	NA	NA	NA	-23.4	[['motif_0', 17, 6.21e-06], ['motif_3', 1, 0.000684]]	587021.0	587041.0	21.0	221.0	antisense_267_ss.jpg
antisense_268	587416	-	175	RNA	NA	NA	NA	-7.4	NA	587385.0	587402.0	18.0	32.0	antisense_268_ss.jpg
antisense_270	599236	-	909	COD	RhoDep	598968.0	599046.0	NA	NA	598818.0	599207.0	390.0	419.0	
antisense_272	603718	-	900	RNA	RhoDep	603388.0	603466.0	-74.1	NA	603238.0	603718.0	481.0	481.0	antisense_272_ss.jpg
antisense_273	604011	-	293	COD	RhoDep	603814.0	603892.0	NA	[['motif_0', 28, 0.000637]]	603664.0	604004.0	341.0	348.0	
antisense_275	605272	-	909	RNA	RhoDep	604410.0	604488.0	-160.1	[['motif_0', 28, 0.00237]]	604260.0	605272.0	1013.0	1013.0	antisense_275_ss.jpg
antisense_276	608008	-	909	COD	RhoDep	607053.0	607131.0	NA	[['motif_0', 29, 0.000905], ['motif_3', 15, 0.000684]]	606903.0	608008.0	1106.0	1106.0	
antisense_277	608237	-	229	COD	RhoDep	608001.0	608079.0	NA	NA	607851.0	608230.0	380.0	387.0	
antisense_278	609024	-	787	RNA	RhoDep	608702.0	608780.0	-102.4	NA	608552.0	609013.0	462.0	473.0	antisense_278_ss.jpg
antisense_289	625405	-	371	RNA	NA	NA	NA	-42.04	[['motif_0', 30, 4.9e-06]]	625070.0	625108.0	39.0	336.0	antisense_289_ss.jpg
antisense_290	628896	-	909	COD	RhoDep	628113.0	628191.0	NA	NA	627963.0	628456.0	494.0	934.0	
antisense_291	629188	-	292	COD	NA	NA	NA	NA	[['motif_0', 29, 2.63e-05]]	628920.0	629180.0	261.0	269.0	
antisense_292	629247	-	59	RNA	RhoDep	629111.0	629189.0	-59.7	NA	628961.0	629216.0	256.0	287.0	antisense_292_ss.jpg
antisense_293	629666	-	419	RNA	NA	NA	NA	-59.7	[['motif_0', 29, 0.00101]]	629248.0	629666.0	419.0	419.0	antisense_293_ss.jpg
antisense_294	633143	-	909	COD	RhoDep	632217.0	632295.0	NA	[['motif_0', 19, 0.000176]]	632067.0	633124.0	1058.0	1077.0	
antisense_295	633263	-	120	COD	NA	NA	NA	NA	[['motif_0', 28, 0.00157]]	633149.0	633259.0	111.0	115.0	
antisense_296	635311	-	909	RNA	RhoDep	634381.0	634459.0	-196.1	[['motif_0', 30, 9.85e-05]]	634231.0	635309.0	1079.0	1081.0	antisense_296_ss.jpg
antisense_299	640094	-	909	RNA	Intrinsic	639182.0	639195.0	-157.4	NA	639182.0	640094.0	913.0	913.0	antisense_299_ss.jpg
antisense_301	650642	-	791	RNA	NA	NA	NA	-96.8	NA	649852.0	650642.0	791.0	791.0	antisense_301_ss.jpg
antisense_302	650758	-	116	RNA	NA	NA	NA	-3.4	NA	650707.0	650715.0	9.0	52.0	antisense_302_ss.jpg
antisense_310	656816	-	909	COD	RhoDep	656458.0	656536.0	NA	NA	656308.0	656675.0	368.0	509.0	
antisense_311	657508	-	692	RNA	RhoDep	657009.0	657087.0	-105.5	[['motif_0', 28, 0.000442]]	656859.0	657221.0	363.0	650.0	antisense_311_ss.jpg
antisense_312	661862	-	909	RNA	NA	NA	NA	-73.9	[['motif_0', 26, 0.00193]]	661259.0	661276.0	18.0	604.0	antisense_312_ss.jpg
antisense_313	671301	-	909	RNA	RhoDep	671156.0	671234.0	-63.9	[['motif_0', 28, 0.000442]]	671006.0	671301.0	296.0	296.0	antisense_313_ss.jpg
antisense_314	676005	-	909	RNA	RhoDep	675404.0	675482.0	-128.0	[['motif_0', 28, 1.8e-05]]	675254.0	675729.0	476.0	752.0	antisense_314_ss.jpg
antisense_315	676736	-	731	RNA	RhoDep	676146.0	676224.0	-125.1	NA	675996.0	676680.0	685.0	741.0	antisense_315_ss.jpg
antisense_316	678000	-	909	RNA	NA	NA	NA	-133.0	[['motif_4', 6, 1.48e-09]]	677118.0	678000.0	883.0	883.0	antisense_316_ss.jpg
antisense_317	680218	-	909	RNA	RhoDep	679394.0	679472.0	-199.3	[['motif_0', 28, 0.00141]]	679244.0	679497.0	254.0	975.0	antisense_317_ss.jpg
antisense_318	683279	-	909	COD	RhoDep	682550.0	682628.0	NA	[['motif_0', 28, 0.000301]]	682400.0	683217.0	818.0	880.0	
antisense_320	695966	-	909	RNA	NA	NA	NA	-63.6	[['motif_0', 30, 0.000114]]	695460.0	695966.0	507.0	507.0	antisense_320_ss.jpg
antisense_321	698924	-	581	RNA	NA	NA	NA	-88.7	[['motif_0', 27, 0.00214]]	698346.0	698924.0	579.0	579.0	antisense_321_ss.jpg
antisense_322	700058	-	909	RNA	RhoDep	699585.0	699663.0	-103.3	NA	699435.0	700058.0	624.0	624.0	antisense_322_ss.jpg
antisense_323	700835	-	777	RNA	NA	NA	NA	-141.5	NA	700059.0	700835.0	777.0	777.0	antisense_323_ss.jpg
antisense_324	703240	-	909	RNA	RhoDep	702482.0	702560.0	-116.1	[['motif_0', 27, 0.000717]]	702332.0	703218.0	887.0	909.0	antisense_324_ss.jpg
antisense_325	704782	-	909	RNA	RhoDep	703950.0	704028.0	-166.74	[['motif_0', 27, 0.000637]]	703800.0	704782.0	983.0	983.0	antisense_325_ss.jpg
antisense_326	705269	-	487	RNA	NA	NA	NA	-72.8	NA	704817.0	704855.0	39.0	453.0	antisense_326_ss.jpg
antisense_327	708858	-	909	RNA	NA	NA	NA	-144.0	[['motif_0', 28, 0.00141], ['motif_2', 10, 1.61e-09]]	708181.0	708858.0	678.0	678.0	antisense_327_ss.jpg
antisense_328	717377	-	909	RNA	RhoDep	716673.0	716751.0	-156.0	[['motif_0', 28, 0.000389]]	716523.0	717367.0	845.0	855.0	antisense_328_ss.jpg
antisense_336	735535	-	909	RNA	NA	NA	NA	-148.6	[['motif_0', 29, 0.000132]]	734638.0	735534.0	897.0	898.0	antisense_336_ss.jpg
antisense_337	735929	-	394	COD	RhoDep	735702.0	735780.0	NA	NA	735552.0	735921.0	370.0	378.0	
antisense_338	736733	-	804	RNA	RhoDep	736235.0	736313.0	-94.8	NA	736085.0	736712.0	628.0	649.0	antisense_338_ss.jpg
antisense_339	741646	-	909	RNA	NA	NA	NA	-168.9	[['motif_3', 2, 0.000684]]	740746.0	740799.0	54.0	901.0	antisense_339_ss.jpg
antisense_340	746403	-	909	RNA	Intrinsic	745865.0	745904.0	-75.4	[['motif_0', 30, 2.25e-06]]	745865.0	745946.0	82.0	539.0	antisense_340_ss.jpg
antisense_342	748985	-	356	RNA	NA	NA	NA	-35.1	[['motif_0', 31, 0.000565]]	748733.0	748771.0	39.0	253.0	antisense_342_ss.jpg
antisense_343	749417	-	432	RNA	NA	NA	NA	-65.5	[['motif_0', 10, 0.000717]]	748986.0	749412.0	427.0	432.0	antisense_343_ss.jpg
antisense_344	750118	-	701	RNA	RhoDep	749883.0	749961.0	-72.5	[['motif_3', 46, 0.000684]]	749733.0	750118.0	386.0	386.0	antisense_344_ss.jpg
antisense_345	750324	-	206	COD	NA	NA	NA	NA	[['motif_0', 30, 2.63e-05]]	750142.0	750273.0	132.0	183.0	
antisense_346	750521	-	197	RNA	NA	NA	NA	-14.0	[['motif_0', 28, 0.000565]]	750375.0	750398.0	24.0	147.0	antisense_346_ss.jpg
antisense_347	750592	-	71	RNA	NA	NA	NA	-1.7	NA	750568.0	750582.0	15.0	25.0	antisense_347_ss.jpg
antisense_348	751187	-	595	RNA	NA	NA	NA	-24.6	[['motif_1', 17, 9.78e-09]]	751030.0	751056.0	27.0	158.0	antisense_348_ss.jpg
antisense_349	751535	-	348	RNA	RhoDep	751278.0	751356.0	-66.02	[['motif_0', 29, 6.19e-05]]	751128.0	751518.0	391.0	408.0	antisense_349_ss.jpg
antisense_353	764502	-	909	RNA	NA	NA	NA	-108.4	NA	763751.0	763801.0	51.0	752.0	antisense_353_ss.jpg
antisense_354	764785	-	283	RNA	NA	NA	NA	-10.1	NA	764708.0	764737.0	30.0	78.0	antisense_354_ss.jpg
antisense_355	771426	-	909	COD	RhoDep	770614.0	770692.0	NA	NA	770464.0	771426.0	963.0	963.0	
antisense_357	772022	-	596	RNA	NA	NA	NA	-24.6	[['motif_1', 17, 9.78e-09]]	771865.0	771891.0	27.0	158.0	antisense_357_ss.jpg
antisense_358	772370	-	348	RNA	RhoDep	772113.0	772191.0	-66.02	[['motif_0', 29, 6.19e-05]]	771963.0	772353.0	391.0	408.0	antisense_358_ss.jpg
antisense_360	777010	-	909	RNA	RhoDep	776379.0	776457.0	-121.9	[['motif_0', 3, 0.00348]]	776229.0	776953.0	725.0	782.0	antisense_360_ss.jpg
antisense_361	778423	-	909	COD	Intrinsic	777737.0	777754.0	NA	NA	777737.0	778413.0	677.0	687.0	
antisense_362	779052	-	629	RNA	NA	NA	NA	-22.0	NA	778926.0	778952.0	27.0	127.0	antisense_362_ss.jpg
antisense_363	780612	-	909	RNA	RhoDep	780108.0	780186.0	-107.3	[['motif_0', 28, 0.000806]]	779958.0	780612.0	655.0	655.0	antisense_363_ss.jpg
antisense_375	800317	-	909	RNA	RhoDep	799412.0	799490.0	-162.7	[['motif_0', 7, 0.00214]]	799262.0	799800.0	539.0	1056.0	antisense_375_ss.jpg
antisense_381	812136	-	369	RNA	NA	NA	NA	-39.1	[['motif_3', 31, 0.000684]]	811777.0	811806.0	30.0	360.0	antisense_381_ss.jpg
antisense_399	847558	-	170	COD	RhoDep	847410.0	847488.0	NA	[['motif_0', 3, 0.00127]]	847260.0	847546.0	287.0	299.0	
antisense_401	853981	-	909	RNA	NA	NA	NA	-46.4	NA	853684.0	853722.0	39.0	298.0	antisense_401_ss.jpg
antisense_402	854183	-	202	RNA	NA	NA	NA	-19.7	[['motif_0', 28, 0.000389]]	854112.0	854162.0	51.0	72.0	antisense_402_ss.jpg
antisense_403	854588	-	405	RNA	NA	NA	NA	-42.8	[['motif_0', 27, 9.85e-05]]	854293.0	854310.0	18.0	296.0	antisense_403_ss.jpg
antisense_404	854671	-	83	RNA	NA	NA	NA	-14.4	NA	854588.0	854617.0	30.0	84.0	antisense_404_ss.jpg
antisense_407	869239	-	909	RNA	NA	NA	NA	-5.2	[['motif_0', 29, 2.95e-06]]	869105.0	869134.0	30.0	135.0	antisense_407_ss.jpg
antisense_409	879198	-	331	RNA	NA	NA	NA	-42.8	[['motif_1', 12, 2.13e-08]]	878932.0	879198.0	267.0	267.0	antisense_409_ss.jpg
antisense_413	886158	-	909	RNA	NA	NA	NA	-83.5	NA	885611.0	886158.0	548.0	548.0	antisense_413_ss.jpg
antisense_421	896396	-	414	RNA	NA	NA	NA	-19.2	NA	896261.0	896287.0	27.0	136.0	antisense_421_ss.jpg
antisense_422	896432	-	36	RNA	NA	NA	NA	0.0	[['motif_0', 28, 0.00261]]	896421.0	896429.0	9.0	12.0	antisense_422_ss.jpg
antisense_423	899008	-	168	COD	NA	NA	NA	NA	NA	898856.0	898957.0	102.0	153.0	
antisense_428	915591	-	909	RNA	NA	NA	NA	-106.8	NA	915005.0	915079.0	75.0	587.0	antisense_428_ss.jpg
antisense_429	916162	-	571	RNA	RhoDep	915699.0	915777.0	-133.8	[['motif_0', 29, 0.0005]]	915549.0	916093.0	545.0	614.0	antisense_429_ss.jpg
antisense_430	916224	-	62	RNA	NA	NA	NA	-2.8	NA	916194.0	916223.0	30.0	31.0	antisense_430_ss.jpg
antisense_431	917975	-	618	RNA	NA	NA	NA	-82.4	NA	917583.0	917627.0	45.0	393.0	antisense_431_ss.jpg
antisense_432	918559	-	584	RNA	RhoDep	918198.0	918276.0	-103.1	[['motif_0', 30, 0.000806], ['motif_2', 12, 8.21e-10]]	918048.0	918559.0	512.0	512.0	antisense_432_ss.jpg
antisense_433	921338	-	909	RNA	Intrinsic	920414.0	920438.0	-170.3	[['motif_0', 27, 0.0005], ['motif_3', 1, 0.000684]]	920414.0	921338.0	925.0	925.0	antisense_433_ss.jpg
antisense_434	923773	-	909	RNA	RhoDep	923065.0	923143.0	-144.5	[['motif_0', 28, 2.63e-05]]	922915.0	923773.0	859.0	859.0	antisense_434_ss.jpg
antisense_435	925892	-	909	RNA	NA	NA	NA	-154.9	NA	924984.0	925892.0	909.0	909.0	antisense_435_ss.jpg
antisense_436	931404	-	727	RNA	RhoDep	930861.0	930939.0	-126.7	[['motif_0', 29, 0.00237]]	930711.0	931401.0	691.0	694.0	antisense_436_ss.jpg
antisense_437	931900	-	496	RNA	Intrinsic	931674.0	931686.0	-47.1	[['motif_0', 29, 0.00127]]	931674.0	931859.0	186.0	227.0	antisense_437_ss.jpg
antisense_438	932202	-	302	RNA	NA	NA	NA	-53.3	NA	931922.0	931954.0	33.0	281.0	antisense_438_ss.jpg
antisense_441	942101	-	735	RNA	NA	NA	NA	-82.4	NA	941563.0	941595.0	33.0	539.0	antisense_441_ss.jpg
antisense_443	945227	-	901	RNA	RhoDep	944850.0	944928.0	-93.0	[['motif_0', 14, 0.00127]]	944700.0	945227.0	528.0	528.0	antisense_443_ss.jpg
antisense_451	956519	-	730	RNA	NA	NA	NA	-141.0	NA	955791.0	955847.0	57.0	729.0	antisense_451_ss.jpg
antisense_459	978075	-	450	RNA	RhoDep	977954.0	978032.0	-65.5	[['motif_0', 29, 0.000717]]	977804.0	978049.0	246.0	272.0	antisense_459_ss.jpg
antisense_460	978370	-	295	RNA	NA	NA	NA	-16.2	[['motif_0', 28, 0.000176]]	978237.0	978272.0	36.0	134.0	antisense_460_ss.jpg
antisense_461	980273	-	909	RNA	RhoDep	979939.0	980017.0	-87.4	[['motif_0', 27, 0.00113]]	979789.0	980266.0	478.0	485.0	antisense_461_ss.jpg
antisense_470	1016814	-	290	RNA	NA	NA	NA	-5.1	[['motif_0', 28, 6.19e-05]]	1016763.0	1016795.0	33.0	52.0	antisense_470_ss.jpg
antisense_471	1018403	-	909	RNA	RhoDep	1017903.0	1017981.0	-123.9	[['motif_0', 18, 0.00261]]	1017753.0	1018403.0	651.0	651.0	antisense_471_ss.jpg
antisense_472	1019821	-	909	RNA	Intrinsic	1018988.0	1019012.0	-158.2	[['motif_0', 8, 0.000717]]	1018988.0	1019819.0	832.0	834.0	antisense_472_ss.jpg
antisense_474	1021679	-	909	RNA	Intrinsic	1020962.0	1020989.0	-123.8	[['motif_0', 28, 0.000176], ['motif_3', 4, 0.000684]]	1020962.0	1021678.0	717.0	718.0	antisense_474_ss.jpg
antisense_475	1023039	-	909	RNA	RhoDep	1022495.0	1022573.0	-133.5	[['motif_0', 6, 0.00382]]	1022345.0	1022611.0	267.0	695.0	antisense_475_ss.jpg
antisense_478	1027147	-	603	RNA	NA	NA	NA	-64.6	[['motif_0', 30, 4.46e-05], ['motif_3', 21, 0.000684]]	1026821.0	1026880.0	60.0	327.0	antisense_478_ss.jpg
antisense_479	1027280	-	133	RNA	NA	NA	NA	-9.3	[['motif_0', 28, 0.00113]]	1027204.0	1027236.0	33.0	77.0	antisense_479_ss.jpg
antisense_480	1027979	-	699	COD	RhoDep	1027463.0	1027541.0	NA	[['motif_3', 9, 0.000684]]	1027313.0	1027687.0	375.0	667.0	
antisense_481	1028127	-	148	RNA	NA	NA	NA	-0.4	[['motif_0', 27, 0.00141]]	1028111.0	1028125.0	15.0	17.0	antisense_481_ss.jpg
antisense_482	1028996	-	869	RNA	Intrinsic	1028530.0	1028552.0	-96.5	[['motif_0', 28, 1.2e-05], ['motif_3', 19, 0.000684]]	1028530.0	1028996.0	467.0	467.0	antisense_482_ss.jpg
antisense_485	1045898	-	816	RNA	NA	NA	NA	-14.4	[['motif_0', 28, 0.00174]]	1045779.0	1045805.0	27.0	120.0	antisense_485_ss.jpg
antisense_486	1046168	-	270	RNA	NA	NA	NA	-20.6	[['motif_0', 28, 0.000637]]	1046012.0	1046029.0	18.0	157.0	antisense_486_ss.jpg
antisense_489	1050094	-	909	RNA	NA	NA	NA	-178.8	[['motif_0', 29, 0.000389]]	1049211.0	1050094.0	884.0	884.0	antisense_489_ss.jpg
antisense_490	1050441	-	347	RNA	NA	NA	NA	-13.2	[['motif_0', 28, 0.000114]]	1050355.0	1050369.0	15.0	87.0	antisense_490_ss.jpg
antisense_491	1050810	-	369	RNA	NA	NA	NA	-2.2	[['motif_0', 9, 0.000202]]	1050781.0	1050807.0	27.0	30.0	antisense_491_ss.jpg
antisense_492	1050978	-	168	RNA	NA	NA	NA	-2.4	[['motif_0', 26, 0.00157]]	1050951.0	1050977.0	27.0	28.0	antisense_492_ss.jpg
antisense_493	1051255	-	277	RNA	NA	NA	NA	-9.6	[['motif_0', 29, 0.00214]]	1051204.0	1051245.0	42.0	52.0	antisense_493_ss.jpg
antisense_494	1051307	-	52	RNA	NA	NA	NA	-7.0	NA	1051261.0	1051272.0	12.0	47.0	antisense_494_ss.jpg
antisense_495	1052526	-	909	RNA	RhoDep	1051636.0	1051714.0	-212.5	[['motif_0', 27, 0.00193]]	1051486.0	1052525.0	1040.0	1041.0	antisense_495_ss.jpg
antisense_496	1052738	-	212	RNA	NA	NA	NA	-28.9	NA	1052526.0	1052552.0	27.0	213.0	antisense_496_ss.jpg
antisense_497	1054550	-	909	RNA	RhoDep	1053683.0	1053761.0	-175.8	[['motif_0', 28, 0.00261]]	1053533.0	1054550.0	1018.0	1018.0	antisense_497_ss.jpg
antisense_498	1055013	-	463	RNA	Intrinsic	1054945.0	1054958.0	-2.0	[['motif_0', 28, 3.15e-05]]	1054945.0	1054969.0	25.0	69.0	antisense_498_ss.jpg
antisense_499	1056381	-	909	RNA	Intrinsic	1055932.0	1055946.0	-82.2	[['motif_0', 28, 0.000176], ['motif_3', 5, 0.000684]]	1055932.0	1056201.0	270.0	450.0	antisense_499_ss.jpg
antisense_500	1056560	-	179	COD	NA	NA	NA	NA	[['motif_3', 24, 0.000944]]	1056395.0	1056508.0	114.0	166.0	
antisense_501	1056620	-	60	RNA	NA	NA	NA	-3.4	NA	1056573.0	1056593.0	21.0	48.0	antisense_501_ss.jpg
antisense_502	1056808	-	188	RNA	NA	NA	NA	-11.3	[['motif_0', 28, 0.000389]]	1056750.0	1056776.0	27.0	59.0	antisense_502_ss.jpg
antisense_503	1057852	-	909	RNA	NA	NA	NA	-121.4	[['motif_0', 19, 0.000806]]	1057201.0	1057224.0	24.0	652.0	antisense_503_ss.jpg
antisense_504	1059250	-	909	RNA	NA	NA	NA	-74.5	[['motif_0', 28, 0.00382]]	1058775.0	1058855.0	81.0	476.0	antisense_504_ss.jpg
antisense_505	1060020	-	770	RNA	RhoDep	1059610.0	1059688.0	-108.9	[['motif_0', 28, 5.26e-05]]	1059460.0	1060020.0	561.0	561.0	antisense_505_ss.jpg
antisense_507	1063242	-	677	RNA	RhoDep	1063037.0	1063115.0	-77.7	[['motif_0', 28, 0.000905]]	1062887.0	1063220.0	334.0	356.0	antisense_507_ss.jpg
antisense_508	1063317	-	75	COD	NA	NA	NA	NA	[['motif_0', 27, 0.00141]]	1063260.0	1063289.0	30.0	58.0	
antisense_520	1083447	-	346	RNA	NA	NA	NA	-50.94	NA	1083171.0	1083200.0	30.0	277.0	antisense_520_ss.jpg
antisense_521	1083637	-	190	RNA	NA	NA	NA	-20.0	NA	1083494.0	1083511.0	18.0	144.0	antisense_521_ss.jpg
antisense_522	1085176	-	909	RNA	RhoDep	1084721.0	1084799.0	-99.5	[['motif_0', 28, 0.00157]]	1084571.0	1084873.0	303.0	606.0	antisense_522_ss.jpg
antisense_523	1085431	-	255	RNA	NA	NA	NA	-23.9	[['motif_0', 30, 0.000717]]	1085213.0	1085233.0	21.0	219.0	antisense_523_ss.jpg
antisense_524	1085869	-	438	RNA	NA	NA	NA	-67.3	[['motif_3', 19, 0.000944]]	1085485.0	1085511.0	27.0	385.0	antisense_524_ss.jpg
antisense_525	1090148	-	909	RNA	NA	NA	NA	-146.5	[['motif_0', 28, 3.76e-05]]	1089250.0	1089327.0	78.0	899.0	antisense_525_ss.jpg
antisense_526	1091251	-	909	RNA	NA	NA	NA	-142.3	[['motif_0', 29, 0.000301]]	1090343.0	1091251.0	909.0	909.0	antisense_526_ss.jpg
antisense_528	1096460	-	909	RNA	NA	NA	NA	-104.97	NA	1095552.0	1096460.0	909.0	909.0	antisense_528_ss.jpg
antisense_529	1097079	-	619	RNA	Intrinsic	1096761.0	1096787.0	-41.6	[['motif_3', 1, 0.000684]]	1096761.0	1097079.0	319.0	319.0	antisense_529_ss.jpg
antisense_530	1097750	-	671	RNA	NA	NA	NA	-92.4	[['motif_0', 29, 6.19e-05], ['motif_3', 1, 0.000684]]	1097114.0	1097128.0	15.0	637.0	antisense_530_ss.jpg
antisense_531	1097869	-	119	RNA	NA	NA	NA	0.0	[['motif_0', 29, 0.000176]]	1097830.0	1097841.0	12.0	40.0	antisense_531_ss.jpg
antisense_532	1099279	-	374	RNA	NA	NA	NA	-60.2	[['motif_0', 28, 0.00382]]	1099013.0	1099279.0	267.0	267.0	antisense_532_ss.jpg
antisense_533	1099530	-	251	RNA	NA	NA	NA	-24.6	[['motif_0', 19, 0.00101]]	1099391.0	1099429.0	39.0	140.0	antisense_533_ss.jpg
antisense_534	1100013	-	483	RNA	NA	NA	NA	-110.6	[['motif_0', 30, 0.00174]]	1099532.0	1100013.0	482.0	482.0	antisense_534_ss.jpg
antisense_535	1100783	-	770	RNA	NA	NA	NA	-26.9	[['motif_3', 24, 0.000684]]	1100597.0	1100644.0	48.0	187.0	antisense_535_ss.jpg
antisense_536	1101765	-	909	RNA	RhoDep	1100917.0	1100995.0	-168.8	NA	1100767.0	1101765.0	999.0	999.0	antisense_536_ss.jpg
antisense_537	1102239	-	474	RNA	NA	NA	NA	-21.9	[['motif_0', 27, 0.00141]]	1102086.0	1102103.0	18.0	154.0	antisense_537_ss.jpg
antisense_541	1110949	-	909	COD	RhoDep	1110099.0	1110177.0	NA	[['motif_0', 28, 0.000717], ['motif_3', 4, 0.000684]]	1109949.0	1110896.0	948.0	1001.0	
antisense_542	1111474	-	525	RNA	NA	NA	NA	-88.5	[['motif_0', 28, 0.000202]]	1110950.0	1111474.0	525.0	525.0	antisense_542_ss.jpg
antisense_543	1111537	-	63	COD	NA	NA	NA	NA	[['motif_3', 12, 0.000684]]	1111491.0	1111526.0	36.0	47.0	
antisense_553	1141644	-	909	RNA	RhoDep	1140738.0	1140816.0	-189.6	NA	1140588.0	1141644.0	1057.0	1057.0	antisense_553_ss.jpg
antisense_560	1159307	-	909	COD	RhoDep	1158864.0	1158942.0	NA	NA	1158714.0	1159307.0	594.0	594.0	
antisense_562	1160722	-	909	RNA	NA	NA	NA	-143.1	NA	1159814.0	1160721.0	908.0	909.0	antisense_562_ss.jpg
antisense_564	1164891	-	382	RNA	NA	NA	NA	-36.4	[['motif_0', 28, 0.000905]]	1164649.0	1164738.0	90.0	243.0	antisense_564_ss.jpg
antisense_567	1170790	-	811	RNA	RhoDep	1170018.0	1170096.0	-144.1	[['motif_0', 28, 9.85e-05], ['motif_3', 6, 0.000684]]	1169868.0	1170580.0	713.0	923.0	antisense_567_ss.jpg
antisense_568	1174441	-	684	RNA	RhoDep	1173914.0	1173992.0	-118.57	[['motif_0', 29, 0.000442]]	1173764.0	1174440.0	677.0	678.0	antisense_568_ss.jpg
antisense_570	1182508	-	909	RNA	NA	NA	NA	-148.4	NA	1181692.0	1181748.0	57.0	817.0	antisense_570_ss.jpg
antisense_571	1182973	-	465	RNA	NA	NA	NA	-56.5	[['motif_0', 28, 0.00193]]	1182670.0	1182717.0	48.0	304.0	antisense_571_ss.jpg
antisense_572	1183308	-	335	RNA	RhoDep	1183050.0	1183128.0	-63.4	NA	1182900.0	1183134.0	235.0	409.0	antisense_572_ss.jpg
antisense_573	1184123	-	815	COD	RhoDep	1183488.0	1183566.0	NA	[['motif_0', 28, 0.000264], ['motif_3', 6, 0.000684]]	1183338.0	1184056.0	719.0	786.0	
antisense_574	1184915	-	792	RNA	RhoDep	1184578.0	1184656.0	-102.3	NA	1184428.0	1184904.0	477.0	488.0	antisense_574_ss.jpg
antisense_575	1192376	-	909	RNA	NA	NA	NA	-27.2	[['motif_3', 46, 0.000684]]	1192193.0	1192252.0	60.0	184.0	antisense_575_ss.jpg
antisense_576	1193038	-	662	RNA	RhoDep	1192491.0	1192569.0	-144.3	[['motif_0', 28, 0.00348]]	1192341.0	1192826.0	486.0	698.0	antisense_576_ss.jpg
antisense_581	1198635	-	909	COD	RhoDep	1198021.0	1198099.0	NA	[['motif_0', 31, 0.000231]]	1197871.0	1198514.0	644.0	765.0	
antisense_582	1198948	-	313	COD	NA	NA	NA	NA	NA	1198638.0	1198841.0	204.0	311.0	
antisense_583	1201162	-	909	RNA	RhoDep	1200876.0	1200954.0	-86.4	[['motif_0', 29, 2.18e-05]]	1200726.0	1201068.0	343.0	437.0	antisense_583_ss.jpg
antisense_584	1203416	-	909	RNA	RhoDep	1202785.0	1202863.0	-165.97	[['motif_0', 29, 7.25e-05]]	1202635.0	1203415.0	781.0	782.0	antisense_584_ss.jpg
antisense_585	1203653	-	237	RNA	NA	NA	NA	-29.8	[['motif_0', 8, 6.21e-06]]	1203460.0	1203588.0	129.0	194.0	antisense_585_ss.jpg
antisense_586	1203801	-	148	RNA	NA	NA	NA	-26.2	[['motif_0', 28, 0.000343]]	1203681.0	1203755.0	75.0	121.0	antisense_586_ss.jpg
antisense_587	1210375	-	909	RNA	Intrinsic	1210272.0	1210302.0	-9.3	NA	1210272.0	1210375.0	104.0	104.0	antisense_587_ss.jpg
antisense_588	1210469	-	94	RNA	NA	NA	NA	-20.4	NA	1210380.0	1210454.0	75.0	90.0	antisense_588_ss.jpg
antisense_589	1212914	-	290	RNA	RhoDep	1212658.0	1212736.0	-66.2	NA	1212508.0	1212761.0	254.0	407.0	antisense_589_ss.jpg
antisense_594	1235634	-	855	RNA	NA	NA	NA	-65.4	NA	1235204.0	1235251.0	48.0	431.0	antisense_594_ss.jpg
antisense_597	1255960	-	909	RNA	NA	NA	NA	-158.3	[['motif_0', 28, 1.2e-05]]	1255052.0	1255960.0	909.0	909.0	antisense_597_ss.jpg
antisense_598	1256238	-	278	RNA	NA	NA	NA	-38.3	NA	1255966.0	1255980.0	15.0	273.0	antisense_598_ss.jpg
antisense_600	1260752	-	909	RNA	NA	NA	NA	-132.1	[['motif_0', 29, 4.9e-06]]	1259966.0	1260745.0	780.0	787.0	antisense_600_ss.jpg
antisense_601	1261627	-	875	RNA	RhoDep	1260977.0	1261055.0	-146.6	NA	1260827.0	1261620.0	794.0	801.0	antisense_601_ss.jpg
antisense_602	1262382	-	755	RNA	NA	NA	NA	-117.2	[['motif_0', 22, 0.000176]]	1261628.0	1262379.0	752.0	755.0	antisense_602_ss.jpg
antisense_603	1262647	-	265	RNA	NA	NA	NA	-20.3	[['motif_0', 29, 4.9e-06]]	1262540.0	1262575.0	36.0	108.0	antisense_603_ss.jpg
antisense_604	1263329	-	682	RNA	NA	NA	NA	-73.6	NA	1262960.0	1262977.0	18.0	370.0	antisense_604_ss.jpg
antisense_605	1263471	-	142	RNA	NA	NA	NA	-3.0	[['motif_0', 28, 0.000389]]	1263398.0	1263409.0	12.0	74.0	antisense_605_ss.jpg
antisense_606	1264204	-	733	RNA	NA	NA	NA	-13.0	[['motif_0', 22, 0.000637]]	1264093.0	1264125.0	33.0	112.0	antisense_606_ss.jpg
antisense_607	1264342	-	138	RNA	NA	NA	NA	-8.5	[['motif_0', 18, 0.000301]]	1264246.0	1264257.0	12.0	97.0	antisense_607_ss.jpg
