transcript_id	position	strand	alignedTo	same_classification?	source	score	z_score	winner	GenomeStart	PredictionStart	GenomeEnd	PredictionEnd
antisense_683	1419229	+		OTH Found	CNIT	-0.492	0.045	RNA	1419229.0	1419581.0	1420139.0	1419655.0
antisense_684	1420991	+	CP059597.1 (1157863-1158752)	True	QRNA	15.454	0.596	RNA	1420998.0	1420998.0	1421890.0	1421890.0
antisense_685	1423674	+	CP006999.2 (349735-348830)	False	QRNA	3.081	-0.833	COD	1423674.0	1423800.0	1424581.0	1424387.0
antisense_686	1434018	-	CP063536.1 (1317704-1316784)	True	QRNA	9.403	-0.126	RNA	1433109.0	1433109.0	1434018.0	1433799.0
antisense_687	1434434	+	LR134372.1 (1576426-1575520)	False	QRNA	50.383	2.42	COD	1434437.0	1434471.0	1435343.0	1435343.0
antisense_688	1436192	+	CP022347.1 (92489-93396)	False	QRNA	46.388	2.145	COD	1436192.0	1436192.0	1437099.0	1437019.0
antisense_689	1437361	+		OTH Found	CNIT	-0.645	1.667	RNA	1437361.0	1437390.0	1437607.0	1437410.0
antisense_690	1437607	+		OTH Found	CNIT	-0.454	-0.365	RNA	1437607.0	1437818.0	1438517.0	1437889.0
antisense_691	1438750	+	CP007769.1 (347985-347194)	True	QRNA	15.989	0.66	RNA	1438751.0	1438751.0	1439526.0	1439506.0
antisense_692	1440817	+		OTH Found	CNIT	0.572	-0.612	COD	1440817.0	1441107.0	1441505.0	1441400.0
antisense_693	1441505	+	CP076657.1 (1404701-1405598)	True	QRNA	19.492	1.079	RNA	1441505.0	1441505.0	1442399.0	1442399.0
antisense_694	1442709	+	CP059597.1 (1172530-1173406)	True	QRNA	17.548	0.847	RNA	1442711.0	1442711.0	1443612.0	1443612.0
antisense_695	1448674	+	CP053844.1 (1954962-1955281)	False	QRNA	26.307	0.764	COD	1448676.0	1448682.0	1448995.0	1448978.0
antisense_696	1449174	+		OTH Found	CNIT	-0.383	-1.112	RNA	1449174.0	1449249.0	1450084.0	1449311.0
antisense_697	1452143	-	CP059597.1 (1181693-1181066)	True	QRNA	10.214	-0.029	RNA	1451501.0	1451501.0	1452141.0	1452141.0
antisense_698	1454149	-	CP053830.1 (331044-331934)	True	QRNA	8.673	-0.213	RNA	1453242.0	1453242.0	1454140.0	1454140.0
antisense_699	1461108	-	HG326877.1 (586402-587312)	True	QRNA	12.009	0.185	RNA	1460201.0	1460201.0	1461107.0	1461107.0
antisense_700	1463407	-	CP076657.1 (273199-274087)	True	QRNA	36.409	3.099	RNA	1462520.0	1462520.0	1463406.0	1463406.0
antisense_701	1465568	+	CP063536.1 (1345193-1346042)	True	QRNA	15.602	0.614	RNA	1465569.0	1465569.0	1466477.0	1466477.0
antisense_702	1471521	+	CP020478.1 (347119-347491)	True	QRNA	32.469	1.188	COD	1471522.0	1471533.0	1471894.0	1471892.0
antisense_703	1471901	+	CP076657.1 (158680-159041)	True	QRNA	9.258	-0.144	RNA	1471902.0	1471902.0	1472251.0	1472251.0
antisense_704	1475730	+		OTH Found	CNIT	-0.488	-0.005	RNA	1475730.0	1475731.0	1476640.0	1475787.0
antisense_705	1477578	-		OTH Found	CNIT	-0.524	0.385	RNA	1477235.0	1477436.0	1477578.0	1477492.0
antisense_706	1478471	+		OTH Found	CNIT	-0.44	-0.511	RNA	1478471.0	1478556.0	1479381.0	1478609.0
antisense_707	1482795	+		OTH Found	CNIT	-0.547	0.624	RNA	1482795.0	1483033.0	1483705.0	1483062.0
antisense_708	1487782	+		OTH Found	CNIT	-0.396	-0.98	RNA	1487782.0	1488638.0	1488692.0	1488691.0
antisense_709	1492313	-		OTH Found	CNIT	-0.565	0.824	RNA	1491923.0	1492024.0	1492313.0	1492068.0
antisense_710	1492990	-	CP063536.1 (1355756-1355084)	True	QRNA	7.89	-0.307	RNA	1492318.0	1492318.0	1492986.0	1492986.0
antisense_711	1498130	+		OTH Found	CNIT	-0.463	-0.269	RNA	1498130.0	1498150.0	1498478.0	1498239.0
antisense_712	1498478	+		OTH Found	CNIT	-0.438	-0.533	RNA	1498478.0	1499198.0	1499388.0	1499251.0
antisense_713	1502250	+		OTH Found	CNIT	-0.443	-0.484	RNA	1502250.0	1502309.0	1503160.0	1502371.0
antisense_714	1509939	+		OTH Found	CNIT	-0.597	1.162	RNA	1509939.0	1510284.0	1510367.0	1510316.0
antisense_715	1510367	+	CP059597.1 (1405297-1404403)	True	QRNA	20.144	1.157	RNA	1510372.0	1510448.0	1511266.0	1511266.0
antisense_716	1512922	+		OTH Found	CNIT	-0.519	0.326	RNA	1512922.0	1513313.0	1513832.0	1513342.0
antisense_717	1514469	+		OTH Found	CNIT	-0.56	0.763	RNA	1514469.0	1514691.0	1514962.0	1514741.0
antisense_718	1514962	+	CP010058.1 (1585851-1586769)	True	QRNA	11.239	0.093	RNA	1514966.0	1514966.0	1515871.0	1515871.0
antisense_719	1518707	+		OTH Found	CNIT	-0.385	-1.098	RNA	1518707.0	1518983.0	1519144.0	1519072.0
antisense_720	1519144	+	CP063536.1 (1380037-1380927)	True	QRNA	24.79	1.711	RNA	1519144.0	1519144.0	1520052.0	1520052.0
antisense_721	1521368	-		OTH Found	CNIT	-0.734	2.62	RNA	1521021.0	1521293.0	1521368.0	1521304.0
antisense_722	1521648	-		OTH Found	CNIT	-0.517	0.312	RNA	1521368.0	1521607.0	1521648.0	1521630.0
antisense_723	1525643	-		OTH Found	CNIT	-0.531	0.453	RNA	1524733.0	1525198.0	1525643.0	1525263.0
antisense_724	1526827	-	CP041617.1 (1463861-1464762)	True	QRNA	6.451	-0.479	RNA	1525920.0	1525920.0	1526825.0	1526825.0
antisense_725	1527555	-	OU701459.1 (230895-231622)	False	QRNA	13.123	-0.143	COD	1526828.0	1526886.0	1527555.0	1527536.0
antisense_726	1536066	-	CP020478.1 (1476005-1475124)	False	QRNA	10.087	-0.351	COD	1535177.0	1535223.0	1536058.0	1535876.0
antisense_727	1536285	-		OTH Found	CNIT	-0.529	0.441	RNA	1536066.0	1536192.0	1536285.0	1536209.0
antisense_728	1537857	-	CP037747.1 (1570599-1571421)	True	QRNA	9.286	-0.14	RNA	1537034.0	1537034.0	1537857.0	1537857.0
antisense_729	1539827	-	CP059437.1 (1925793-1924896)	False	QRNA	18.501	0.227	COD	1538924.0	1539094.0	1539822.0	1539594.0
antisense_730	1541604	-	OU701461.1 (1088167-1087270)	False	QRNA	2.584	-0.867	COD	1540701.0	1540911.0	1541603.0	1541435.0
antisense_731	1542457	-		OTH Found	CNIT	-0.466	-0.238	RNA	1541604.0	1542095.0	1542457.0	1542139.0
antisense_732	1543686	-	CP059597.1 (1219914-1219003)	False	QRNA	14.527	-0.046	COD	1542778.0	1543069.0	1543686.0	1543677.0
antisense_733	1545230	-	CP059597.1 (1221454-1220551)	True	QRNA	34.101	2.823	RNA	1544323.0	1544323.0	1545226.0	1545226.0
antisense_734	1545372	-	CP027639.1 (166916-167036)	False	QRNA	0.54	-1.008	COD	1545246.0	1545251.0	1545366.0	1545358.0
antisense_735	1549329	-	CP086657.1 (152238-152780)	True	QRNA	13.929	0.414	RNA	1548780.0	1548780.0	1549321.0	1549321.0
antisense_736	1550052	-		OTH Found	CNIT	0.645	1.148	COD	1549329.0	1549673.0	1550052.0	1550026.0
antisense_737	1550115	-		OTH Found	CNIT	-0.736	2.642	RNA	1550052.0	1550055.0	1550115.0	1550066.0
antisense_738	1550524	-		OTH Found	CNIT	-0.414	-0.786	RNA	1550115.0	1550194.0	1550524.0	1550262.0
orphan_14	1554542	+	CP092022.1 (1619648-1620562)	True	QRNA	21.86	1.361	RNA	1554542.0	1554542.0	1555451.0	1555451.0
antisense_739	1556971	-	CP076657.1 (39298-38381)	True	QRNA	13.128	0.319	RNA	1556062.0	1556062.0	1556971.0	1556971.0
antisense_740	1557155	-		OTH Found	CNIT	-0.506	0.193	RNA	1556971.0	1557069.0	1557155.0	1557134.0
antisense_742	1557271	-		OTH Found	CNIT	-0.524	0.383	RNA	1557155.0	1557216.0	1557271.0	1557251.0
antisense_743	1557521	+		OTH Found	CNIT	-0.421	-0.713	RNA	1557521.0	1557779.0	1558431.0	1557826.0
antisense_744	1559581	-		OTH Found	CNIT	-0.458	-0.323	RNA	1558671.0	1559183.0	1559581.0	1559263.0
antisense_745	1559631	-		OTH Found	CNIT	-0.864	4.003	RNA	1559581.0	1559588.0	1559631.0	1559596.0
antisense_746	1559908	+	OU701461.1 (296233-295338)	False	QRNA	36.768	1.484	COD	1559915.0	1559961.0	1560810.0	1560809.0
antisense_747	1561033	+	CP020867.1 (1422031-1422936)	False	QRNA	8.609	-0.453	COD	1561036.0	1561046.0	1561940.0	1561820.0
antisense_748	1564087	-	CP076657.1 (425388-426294)	True	QRNA	7.934	-0.302	RNA	1563178.0	1563178.0	1564087.0	1564087.0
antisense_749	1566319	-	CP007773.1 (100127-99221)	True	QRNA	12.455	0.238	RNA	1565412.0	1565412.0	1566318.0	1566318.0
antisense_750	1566717	-	CP000932.1 (97518-97152)	False	QRNA	4.245	-0.753	COD	1566339.0	1566403.0	1566707.0	1566699.0
antisense_751	1569293	-		OTH Found	CNIT	-0.462	-0.276	RNA	1568383.0	1569020.0	1569293.0	1569115.0
antisense_752	1579795	+		OTH Found	CNIT	-0.452	-0.387	RNA	1579795.0	1579800.0	1580247.0	1579829.0
orphan_15	1580247	+	CP092018.1 (1632780-1633303)	True	QRNA	13.44	0.356	RNA	1580247.0	1580247.0	1580781.0	1580781.0
orphan_16	1580686	-	CP058299.1 (1588858-1588157)	True	QRNA	26.943	1.969	RNA	1580022.0	1580022.0	1580686.0	1580686.0
antisense_753	1580920	-	CP017032.1 (1628771-1628536)	True	QRNA	15.858	0.645	RNA	1580687.0	1580687.0	1580920.0	1580920.0
antisense_754	1582667	-		OTH Found	CNIT	-0.507	0.201	RNA	1581757.0	1581810.0	1582667.0	1581830.0
antisense_755	1583175	-	CP012195.1 (261916-262422)	True	QRNA	4.139	-0.755	RNA	1582669.0	1582669.0	1583175.0	1583175.0
antisense_756	1589585	+	CP044173.1 (292308-291397)	True	QRNA	18.812	0.997	RNA	1589585.0	1589585.0	1590494.0	1590494.0
antisense_758	1590526	+	CP076657.1 (77288-76416)	True	QRNA	31.26	2.484	RNA	1590528.0	1590528.0	1591399.0	1591399.0
antisense_759	1592137	+		OTH Found	CNIT	-0.538	0.532	RNA	1592137.0	1592157.0	1592280.0	1592180.0
antisense_760	1592280	+	CP041617.1 (1564053-1564962)	False	QRNA	54.891	2.73	COD	1592280.0	1592576.0	1593189.0	1593187.0
antisense_761	1595991	-	CP053849.1 (1542385-1541478)	False	QRNA	46.242	2.135	COD	1595082.0	1595120.0	1595991.0	1595991.0
antisense_762	1596827	-	CP063091.1 (815879-815056)	True	QRNA	13.989	0.421	RNA	1595996.0	1595996.0	1596819.0	1596819.0
antisense_764	1597427	-		OTH Found	CNIT	-0.415	-0.78	RNA	1596827.0	1597267.0	1597427.0	1597332.0
antisense_765	1598448	-		OTH Found	CNIT	-0.413	-0.799	RNA	1597538.0	1598289.0	1598448.0	1598447.0
antisense_766	1598695	-		OTH Found	CNIT	-0.432	-0.591	RNA	1598448.0	1598448.0	1598695.0	1598594.0
antisense_767	1602363	+		OTH Found	CNIT	-0.636	1.575	RNA	1602363.0	1602410.0	1602557.0	1602439.0
antisense_768	1602557	+	CP006702.2 (1616575-1617461)	True	QRNA	27.885	2.081	RNA	1602558.0	1602686.0	1603456.0	1603456.0
antisense_769	1603727	+		OTH Found	CNIT	-0.379	-1.161	RNA	1603727.0	1604493.0	1604637.0	1604576.0
antisense_770	1610547	-		OTH Found	CNIT	-0.36	-1.364	RNA	1609637.0	1609727.0	1610547.0	1609879.0
antisense_771	1610758	-	CP059597.1 (1483831-1483623)	False	QRNA	6.123	-0.624	COD	1610550.0	1610604.0	1610758.0	1610690.0
antisense_772	1614288	+	CP060705.1 (1855097-1855998)	False	QRNA	23.808	0.592	COD	1614290.0	1614334.0	1615191.0	1615096.0
antisense_773	1621967	+		OTH Found	CNIT	-0.414	-0.793	RNA	1621967.0	1622328.0	1622877.0	1622381.0
antisense_774	1626843	-	CP013116.1 (1513288-1512867)	True	QRNA	17.553	0.847	RNA	1626370.0	1626370.0	1626843.0	1626843.0
antisense_775	1629002	+	CP063091.1 (1202322-1203221)	False	QRNA	43.204	1.926	COD	1629002.0	1629026.0	1629904.0	1629893.0
antisense_776	1638630	+	CP017859.1 (1710015-1710767)	True	QRNA	2.337	-0.97	RNA	1638630.0	1638630.0	1639391.0	1639391.0
antisense_777	1640900	+		OTH Found	CNIT	-0.459	-0.311	RNA	1640900.0	1640924.0	1641457.0	1640965.0
antisense_778	1641457	+		No QRNA hit	CNIT	-0.993	5.375	RNA	1641457.0	1641460.0	1641482.0	1641468.0
