transcript_id	position	strand	alignedTo	same_classification?	source	score	z_score	winner	GenomeStart	PredictionStart	GenomeEnd	PredictionEnd
antisense_678	1404496	-	CP043427.1 (1561982-1562457)	True	QRNA	6.409	-0.514	RNA	1404024.0	1404024.0	1404496.0	1404496.0
antisense_679	1405029	-		OTH Found	CNIT	-0.468	-0.27	RNA	1404496.0	1404521.0	1405029.0	1404598.0
antisense_680	1406397	-		OTH Found	CNIT	-0.453	-0.417	RNA	1405535.0	1405775.0	1406397.0	1405801.0
antisense_681	1411389	-	CP083395.1 (521031-520181)	True	QRNA	9.175	-0.185	RNA	1410528.0	1410528.0	1411387.0	1411387.0
antisense_682	1411865	-		OTH Found	CNIT	-0.463	-0.319	RNA	1411389.0	1411738.0	1411865.0	1411779.0
antisense_683	1413244	-	CP059597.1 (982221-981483)	True	QRNA	28.019	2.055	RNA	1412506.0	1412506.0	1413244.0	1413244.0
antisense_684	1413970	-		OTH Found	CNIT	-0.453	-0.415	RNA	1413244.0	1413785.0	1413970.0	1413826.0
antisense_685	1414395	-		OTH Found	CNIT	-0.579	0.836	RNA	1413970.0	1414197.0	1414395.0	1414217.0
antisense_686	1414728	-		OTH Found	CNIT	-0.585	0.896	RNA	1414395.0	1414441.0	1414728.0	1414485.0
antisense_687	1414922	-		OTH Found	CNIT	-0.672	1.75	RNA	1414728.0	1414829.0	1414922.0	1414876.0
antisense_688	1417062	-	CP063536.1 (1140070-1139220)	True	QRNA	9.295	-0.171	RNA	1416202.0	1416202.0	1417060.0	1417060.0
antisense_689	1417644	-		OTH Found	CNIT	-0.505	0.1	RNA	1417062.0	1417565.0	1417644.0	1417591.0
antisense_690	1418180	-	CP058336.1 (1324588-1324054)	True	QRNA	11.473	0.088	RNA	1417645.0	1417645.0	1418164.0	1418164.0
antisense_691	1418969	-	AP026011.1 (1249236-1248603)	True	QRNA	13.596	0.341	RNA	1418342.0	1418342.0	1418969.0	1418969.0
antisense_692	1423827	+		OTH Found	CNIT	-0.495	-0.003	RNA	1423827.0	1424230.0	1424689.0	1424283.0
antisense_693	1425329	+	HG326877.1 (753058-752209)	True	QRNA	23.343	1.499	RNA	1425329.0	1425329.0	1426190.0	1426190.0
antisense_694	1427149	+	CP063536.1 (1146543-1147406)	True	QRNA	17.395	0.792	RNA	1427149.0	1427149.0	1428010.0	1428010.0
antisense_695	1429887	+	CP063091.1 (679679-678890)	True	QRNA	17.014	0.747	RNA	1429891.0	1429891.0	1430680.0	1430680.0
antisense_696	1430681	+	CP053830.1 (1477225-1478070)	True	QRNA	15.531	0.571	RNA	1430683.0	1430683.0	1431534.0	1431109.0
antisense_697	1437215	-	CP059373.1 (202207-203116)	True	QRNA	10.629	-0.012	RNA	1436354.0	1436354.0	1437215.0	1437215.0
antisense_698	1438587	-	CP076657.1 (686254-685455)	True	QRNA	7.82	-0.346	RNA	1437781.0	1437863.0	1438580.0	1438580.0
antisense_699	1439686	-		OTH Found	CNIT	-0.497	0.018	RNA	1438824.0	1439442.0	1439686.0	1439513.0
antisense_700	1443997	-		OTH Found	CNIT	-0.532	0.365	RNA	1443719.0	1443873.0	1443997.0	1443905.0
antisense_701	1444702	-	CP063083.1 (1076824-1076120)	False	QRNA	26.419	0.708	COD	1443998.0	1444011.0	1444702.0	1444610.0
antisense_702	1446590	+		OTH Found	CNIT	0.574	-0.835	COD	1446590.0	1446963.0	1447452.0	1447202.0
antisense_703	1454591	+		OTH Found	CNIT	-0.669	1.722	RNA	1454591.0	1454610.0	1454710.0	1454624.0
antisense_704	1454710	+		OTH Found	CNIT	-0.431	-0.638	RNA	1454710.0	1454713.0	1455446.0	1454811.0
antisense_705	1455446	+		OTH Found	CNIT	-0.487	-0.078	RNA	1455446.0	1455915.0	1456308.0	1456043.0
antisense_706	1457586	+		OTH Found	CNIT	-0.468	-0.271	RNA	1457586.0	1458357.0	1458448.0	1458404.0
antisense_707	1458456	+		OTH Found	CNIT	-0.575	0.789	RNA	1458456.0	1458837.0	1459318.0	1458875.0
antisense_708	1460796	-		OTH Found	CNIT	-0.549	0.53	RNA	1460265.0	1460268.0	1460796.0	1460288.0
antisense_709	1463818	-		OTH Found	CNIT	-0.444	-0.511	RNA	1462956.0	1462969.0	1463818.0	1463013.0
antisense_710	1466525	-		OTH Found	CNIT	-0.494	-0.008	RNA	1465663.0	1465851.0	1466525.0	1465910.0
antisense_711	1466805	-		OTH Found	CNIT	-0.409	-0.855	RNA	1466525.0	1466610.0	1466805.0	1466750.0
antisense_712	1468339	-		OTH Found	CNIT	0.608	0.043	COD	1467687.0	1468095.0	1468339.0	1468316.0
antisense_713	1468457	-		OTH Found	CNIT	-0.681	1.847	RNA	1468339.0	1468441.0	1468457.0	1468455.0
antisense_714	1473530	-		OTH Found	CNIT	-0.481	-0.139	RNA	1472668.0	1472742.0	1473530.0	1472792.0
antisense_715	1476483	+		OTH Found	CNIT	-0.824	3.265	RNA	1476483.0	1476521.0	1476576.0	1476532.0
antisense_716	1476576	+		OTH Found	CNIT	-0.584	0.879	RNA	1476576.0	1476747.0	1476974.0	1476773.0
antisense_717	1477330	-	CP059599.1 (1312276-1311878)	True	QRNA	4.399	-0.753	RNA	1476942.0	1476942.0	1477330.0	1477330.0
antisense_718	1478871	-		OTH Found	CNIT	-0.529	0.334	RNA	1478009.0	1478095.0	1478871.0	1478163.0
antisense_719	1479171	+		OTH Found	CNIT	-0.502	0.063	RNA	1479171.0	1479430.0	1479751.0	1479462.0
antisense_720	1480751	-		OTH Found	CNIT	-0.456	-0.386	RNA	1479889.0	1480547.0	1480751.0	1480639.0
antisense_721	1484451	-		OTH Found	CNIT	-0.424	-0.707	RNA	1483589.0	1483599.0	1484451.0	1483691.0
antisense_722	1485533	-	CP028187.1 (1080212-1081070)	True	QRNA	21.143	1.238	RNA	1484672.0	1484672.0	1485533.0	1485533.0
antisense_723	1486729	-	CP076657.1 (1000378-1001238)	True	QRNA	10.746	0.002	RNA	1485870.0	1486112.0	1486729.0	1486729.0
antisense_724	1487671	+	CP059373.1 (153219-152359)	False	QRNA	37.044	1.422	COD	1487671.0	1487828.0	1488531.0	1488415.0
antisense_725	1491127	+		OTH Found	CNIT	-0.477	-0.179	RNA	1491127.0	1491224.0	1491989.0	1491265.0
antisense_726	1499467	+		OTH Found	CNIT	-0.677	1.801	RNA	1499467.0	1499472.0	1499663.0	1499492.0
antisense_727	1499663	+	CP020478.1 (140046-139564)	False	QRNA	11.751	-0.278	COD	1499671.0	1499750.0	1500153.0	1500106.0
antisense_728	1500156	+	CP020867.1 (1480396-1479492)	True	QRNA	9.743	-0.118	RNA	1500157.0	1500157.0	1501016.0	1501016.0
antisense_729	1504201	+	CP066243.1 (1199842-1198991)	True	QRNA	17.82	0.843	RNA	1504201.0	1504201.0	1505062.0	1505062.0
antisense_730	1508561	+	CP007770.1 (269269-268709)	True	QRNA	18.583	0.933	RNA	1508562.0	1508562.0	1509118.0	1509118.0
antisense_731	1509119	+		OTH Found	CNIT	-0.529	0.336	RNA	1509119.0	1509572.0	1509981.0	1509610.0
antisense_732	1517379	+	CP066243.1 (1186818-1185975)	True	QRNA	30.312	2.328	RNA	1517379.0	1517379.0	1518239.0	1518239.0
antisense_733	1519162	+		OTH Found	CNIT	-0.66	1.64	RNA	1519162.0	1519403.0	1519425.0	1519417.0
antisense_734	1519425	+	CP066243.1 (1184797-1183947)	True	QRNA	18.365	0.907	RNA	1519425.0	1519425.0	1520286.0	1520286.0
antisense_735	1528451	-	CP076657.1 (304416-305272)	True	QRNA	23.975	1.574	RNA	1527590.0	1527659.0	1528451.0	1528451.0
antisense_736	1530592	+		OTH Found	CNIT	-0.446	-0.488	RNA	1530592.0	1530807.0	1531132.0	1530869.0
antisense_737	1532846	+	CP007769.1 (394245-393390)	True	QRNA	18.539	0.928	RNA	1532852.0	1532852.0	1533707.0	1533707.0
antisense_738	1535629	-	CP020867.1 (347382-348225)	True	QRNA	28.098	2.065	RNA	1534772.0	1534772.0	1535622.0	1535622.0
antisense_739	1536243	-	CP091310.1 (1012314-1011718)	False	QRNA	16.368	0.032	COD	1535642.0	1535913.0	1536238.0	1536227.0
antisense_740	1538340	-		OTH Found	CNIT	-0.445	-0.495	RNA	1537478.0	1538121.0	1538340.0	1538174.0
antisense_741	1538753	-		OTH Found	CNIT	-0.47	-0.25	RNA	1538340.0	1538648.0	1538753.0	1538677.0
antisense_742	1539510	-		OTH Found	CNIT	-0.509	0.139	RNA	1538753.0	1539335.0	1539510.0	1539355.0
antisense_743	1543488	+	CP007181.1 (1489157-1490005)	True	QRNA	11.618	0.105	RNA	1543492.0	1543538.0	1544347.0	1544347.0
antisense_744	1546630	+	OU701459.1 (144179-143370)	True	QRNA	13.599	0.341	RNA	1546631.0	1546631.0	1547445.0	1547445.0
antisense_745	1552685	+		OTH Found	CNIT	-0.425	-0.693	RNA	1552685.0	1552840.0	1553547.0	1552914.0
antisense_746	1557794	+		OTH Found	CNIT	-0.492	-0.029	RNA	1557794.0	1558098.0	1558656.0	1558172.0
antisense_747	1559556	+	CP059597.1 (1157863-1158713)	True	QRNA	11.031	0.036	RNA	1559563.0	1559563.0	1560416.0	1560416.0
antisense_748	1564408	+		OTH Found	CNIT	-0.517	0.214	RNA	1564408.0	1564812.0	1565270.0	1564841.0
antisense_749	1568670	+	CP059374.1 (1680113-1679269)	True	QRNA	4.887	-0.695	RNA	1568670.0	1568670.0	1569531.0	1569531.0
antisense_750	1572583	-		OTH Found	CNIT	-0.439	-0.553	RNA	1571721.0	1572229.0	1572583.0	1572309.0
antisense_751	1572999	+	LR134372.1 (1576426-1576052)	False	QRNA	30.408	0.976	COD	1573002.0	1573036.0	1573376.0	1573335.0
antisense_752	1573383	+	OU701459.1 (1491636-1490783)	False	QRNA	6.544	-0.628	COD	1573390.0	1573390.0	1574242.0	1573983.0
antisense_753	1574757	+	CP041617.1 (1559950-1559089)	False	QRNA	50.771	2.344	COD	1574757.0	1574757.0	1575618.0	1575617.0
antisense_754	1575926	+	LR134372.1 (1573483-1573256)	False	QRNA	5.902	-0.671	COD	1575929.0	1575933.0	1576156.0	1576122.0
antisense_755	1576172	+		OTH Found	CNIT	-0.529	0.334	RNA	1576172.0	1576820.0	1577034.0	1576855.0
antisense_756	1579382	+		OTH Found	CNIT	0.575	-0.808	COD	1579382.0	1579672.0	1580070.0	1579965.0
antisense_757	1580070	+	CP076657.1 (1404701-1405565)	True	QRNA	12.76	0.241	RNA	1580070.0	1580070.0	1580931.0	1580931.0
antisense_758	1581274	+	CP059597.1 (1172530-1173360)	True	QRNA	8.829	-0.226	RNA	1581276.0	1581276.0	1582135.0	1582135.0
antisense_759	1582659	+		OTH Found	CNIT	-0.444	-0.503	RNA	1582659.0	1583010.0	1583521.0	1583063.0
antisense_760	1587242	+		OTH Found	CNIT	-0.361	-1.334	RNA	1587242.0	1587506.0	1588104.0	1587664.0
antisense_761	1593127	-		OTH Found	CNIT	-0.461	-0.334	RNA	1592265.0	1593061.0	1593127.0	1593111.0
antisense_762	1599686	-		OTH Found	CNIT	-0.464	-0.307	RNA	1598846.0	1599032.0	1599686.0	1599082.0
antisense_763	1599978	-		OTH Found	CNIT	-0.39	-1.044	RNA	1599686.0	1599848.0	1599978.0	1599955.0
antisense_764	1602276	-	CP076657.1 (273199-274061)	True	QRNA	20.969	1.217	RNA	1601415.0	1601415.0	1602275.0	1602275.0
antisense_765	1603396	-	CP063091.1 (1331378-1332203)	True	QRNA	9.751	-0.117	RNA	1602553.0	1602553.0	1603393.0	1603393.0
antisense_766	1604248	+		OTH Found	CNIT	-0.644	1.476	RNA	1604248.0	1604267.0	1604437.0	1604278.0
antisense_767	1604437	+	CP063536.1 (1345193-1345997)	True	QRNA	16.378	0.671	RNA	1604438.0	1604438.0	1605298.0	1605298.0
antisense_768	1610388	+	CP020478.1 (347119-347491)	True	QRNA	32.469	1.114	COD	1610389.0	1610400.0	1610761.0	1610759.0
antisense_769	1610768	+		OTH Found	CNIT	-0.434	-0.604	RNA	1610768.0	1610803.0	1610850.0	1610838.0
antisense_770	1614597	+		OTH Found	CNIT	-0.485	-0.105	RNA	1614597.0	1614598.0	1615459.0	1614654.0
antisense_771	1616445	-		OTH Found	CNIT	-0.524	0.288	RNA	1616102.0	1616303.0	1616445.0	1616359.0
antisense_772	1622322	-		OTH Found	CNIT	-0.567	0.712	RNA	1621460.0	1621578.0	1622322.0	1621610.0
antisense_773	1622391	-	CP059364.1 (1472730-1472662)	False	QRNA	-0.151	-1.058	COD	1622323.0	1622325.0	1622391.0	1622384.0
antisense_774	1623694	-	AP025979.1 (1588153-1587313)	True	QRNA	17.15	0.763	RNA	1622833.0	1622833.0	1623694.0	1623694.0
antisense_775	1623950	-		OTH Found	CNIT	-0.532	0.368	RNA	1623694.0	1623820.0	1623950.0	1623849.0
antisense_776	1624230	-		OTH Found	CNIT	-0.678	1.814	RNA	1623950.0	1623955.0	1624230.0	1623978.0
antisense_777	1626635	-		OTH Found	CNIT	-0.559	0.636	RNA	1625773.0	1626427.0	1626635.0	1626468.0
antisense_778	1627775	+	CP013032.1 (284600-283764)	False	QRNA	6.276	-0.646	COD	1627801.0	1627808.0	1628634.0	1628560.0
antisense_779	1630776	-	CP059373.1 (4463-5321)	True	QRNA	20.053	1.108	RNA	1629915.0	1629915.0	1630775.0	1630775.0
antisense_780	1633479	-		OTH Found	CNIT	-0.581	0.852	RNA	1632979.0	1633078.0	1633479.0	1633101.0
antisense_781	1634156	-	CP065357.1 (834485-833813)	True	QRNA	15.736	0.595	RNA	1633484.0	1633484.0	1634152.0	1634152.0
antisense_782	1639296	+		OTH Found	CNIT	-0.529	0.339	RNA	1639296.0	1639316.0	1639644.0	1639405.0
antisense_783	1639644	+		OTH Found	CNIT	-0.438	-0.568	RNA	1639644.0	1640316.0	1640506.0	1640369.0
antisense_784	1647401	+		OTH Found	CNIT	-0.487	-0.083	RNA	1647401.0	1647575.0	1648263.0	1647628.0
antisense_785	1651105	+		OTH Found	CNIT	-0.585	0.891	RNA	1651105.0	1651206.0	1651380.0	1651304.0
antisense_786	1651380	+	CP059597.1 (1405454-1404617)	True	QRNA	18.714	0.949	RNA	1651381.0	1651381.0	1652218.0	1652218.0
antisense_787	1652241	+	CP059597.1 (1404583-1403738)	True	QRNA	15.203	0.532	RNA	1652252.0	1652252.0	1653097.0	1652873.0
antisense_788	1654088	+		OTH Found	CNIT	-0.597	1.009	RNA	1654088.0	1654148.0	1654286.0	1654162.0
antisense_789	1654286	+	CP076657.1 (172551-171713)	True	QRNA	16.384	0.672	RNA	1654286.0	1654286.0	1655124.0	1655124.0
antisense_790	1655257	+		OTH Found	CNIT	-0.521	0.26	RNA	1655257.0	1655490.0	1655691.0	1655519.0
antisense_791	1655691	+		OTH Found	CNIT	-0.56	0.641	RNA	1655691.0	1655856.0	1656127.0	1655906.0
antisense_792	1656127	+	CP010058.1 (1585851-1586721)	True	QRNA	16.171	0.647	RNA	1656131.0	1656131.0	1656988.0	1656988.0
antisense_793	1659901	+		OTH Found	CNIT	-0.385	-1.094	RNA	1659901.0	1660177.0	1660309.0	1660266.0
antisense_794	1660309	+		OTH Found	CNIT	-0.498	0.025	RNA	1660309.0	1660475.0	1661171.0	1660543.0
antisense_795	1662814	-		OTH Found	CNIT	-0.517	0.22	RNA	1662187.0	1662773.0	1662814.0	1662796.0
antisense_796	1666809	-		OTH Found	CNIT	-0.534	0.384	RNA	1665947.0	1666364.0	1666809.0	1666429.0
antisense_797	1667993	-		OTH Found	CNIT	-0.423	-0.718	RNA	1667131.0	1667892.0	1667993.0	1667990.0
antisense_798	1668721	-	OU701459.1 (230895-231622)	False	QRNA	17.703	0.122	COD	1667994.0	1668052.0	1668721.0	1668702.0
antisense_799	1669126	-		OTH Found	CNIT	-0.541	0.453	RNA	1668721.0	1668931.0	1669126.0	1668951.0
antisense_800	1677214	-		OTH Found	CNIT	-0.442	-0.529	RNA	1676352.0	1676673.0	1677214.0	1676726.0
antisense_801	1677290	-	CP041617.1 (1309073-1308998)	False	QRNA	5.266	-0.714	COD	1677215.0	1677252.0	1677290.0	1677290.0
antisense_802	1677433	-		OTH Found	CNIT	-0.529	0.341	RNA	1677290.0	1677340.0	1677433.0	1677357.0
antisense_803	1679005	-	CP037747.1 (1570599-1571421)	True	QRNA	9.658	-0.128	RNA	1678182.0	1678182.0	1679005.0	1679005.0
antisense_804	1680975	-	CP059974.1 (1688262-1687418)	False	QRNA	18.453	0.172	COD	1680126.0	1680137.0	1680970.0	1680742.0
antisense_805	1683631	-	CP063536.1 (1402372-1401545)	True	QRNA	19.148	1.001	RNA	1682770.0	1682770.0	1683624.0	1683531.0
antisense_806	1684860	-	CP059597.1 (1219914-1219050)	False	QRNA	13.63	-0.152	COD	1683999.0	1684252.0	1684860.0	1684851.0
antisense_807	1686404	-	CP063091.1 (384242-385102)	True	QRNA	13.191	0.292	RNA	1685543.0	1685543.0	1686403.0	1686403.0
antisense_808	1686546	-		OTH Found	CNIT	-0.506	0.104	RNA	1686404.0	1686409.0	1686546.0	1686435.0
antisense_809	1691290	-		OTH Found	CNIT	0.645	0.959	COD	1690428.0	1690848.0	1691290.0	1691201.0
orphan_26	1695716	+	CP101194.1 (1554542-1554895)	True	QRNA	10.446	-0.034	RNA	1695716.0	1695716.0	1696069.0	1696069.0
antisense_810	1696070	+	CP059597.1 (1229845-1230702)	True	QRNA	7.47	-0.388	RNA	1696072.0	1696072.0	1696929.0	1696929.0
antisense_811	1698148	-	CP076657.1 (39298-38429)	True	QRNA	13.106	0.282	RNA	1697287.0	1697287.0	1698148.0	1698148.0
antisense_812	1698444	-		OTH Found	CNIT	-0.46	-0.35	RNA	1698148.0	1698358.0	1698444.0	1698435.0
antisense_813	1698648	-		OTH Found	CNIT	-0.649	1.522	RNA	1698444.0	1698473.0	1698648.0	1698496.0
antisense_814	1698697	+	CP059373.1 (1523375-1522564)	True	QRNA	8.169	-0.305	RNA	1698702.0	1698702.0	1699498.0	1699498.0
antisense_815	1700879	-		OTH Found	CNIT	-0.458	-0.372	RNA	1700017.0	1700481.0	1700879.0	1700561.0
antisense_816	1700929	-		OTH Found	CNIT	-0.864	3.661	RNA	1700879.0	1700886.0	1700929.0	1700894.0
antisense_817	1701029	+		OTH Found	CNIT	-0.582	0.865	RNA	1701029.0	1701076.0	1701207.0	1701108.0
antisense_818	1701207	+		OTH Found	CNIT	-0.484	-0.109	RNA	1701207.0	1701532.0	1701558.0	1701558.0
antisense_819	1701558	+	LR134372.1 (301760-301000)	False	QRNA	27.585	0.786	COD	1701565.0	1701602.0	1702328.0	1702302.0
antisense_820	1702332	+	CP020867.1 (1422031-1422890)	False	QRNA	3.419	-0.838	COD	1702335.0	1702345.0	1703193.0	1703119.0
antisense_821	1705439	-	CP076657.1 (425337-426179)	True	QRNA	3.115	-0.906	RNA	1704591.0	1704591.0	1705437.0	1705437.0
antisense_822	1707618	-	CP007773.1 (100127-99269)	True	QRNA	10.325	-0.048	RNA	1706759.0	1706759.0	1707617.0	1707617.0
antisense_823	1708016	-	CP000932.1 (97518-97152)	False	QRNA	4.245	-0.783	COD	1707638.0	1707702.0	1708006.0	1707998.0
antisense_824	1721211	+		OTH Found	CNIT	-0.587	0.916	RNA	1721211.0	1721457.0	1721537.0	1721489.0
orphan_27	1722026	-	CP010498.1 (1526516-1525840)	True	QRNA	27.764	2.025	RNA	1721321.0	1721321.0	1722026.0	1722026.0
antisense_825	1722263	-	LS483295.1 (1662065-1661811)	True	QRNA	14.191	0.411	RNA	1722027.0	1722027.0	1722263.0	1722263.0
antisense_826	1724515	-		OTH Found	CNIT	-0.396	-0.982	RNA	1723653.0	1724276.0	1724515.0	1724380.0
antisense_827	1725721	-		OTH Found	CNIT	-0.513	0.182	RNA	1724859.0	1725628.0	1725721.0	1725669.0
antisense_828	1726685	-		OTH Found	CNIT	-0.475	-0.201	RNA	1725823.0	1725931.0	1726685.0	1726014.0
antisense_829	1729142	-		OTH Found	CNIT	-0.377	-1.177	RNA	1728280.0	1728760.0	1729142.0	1728867.0
antisense_830	1730926	+	CP044173.1 (292308-291440)	True	QRNA	23.536	1.522	RNA	1730926.0	1730926.0	1731787.0	1731787.0
antisense_832	1731862	+	CP076657.1 (77291-76439)	True	QRNA	26.074	1.824	RNA	1731862.0	1731862.0	1732713.0	1732713.0
antisense_833	1733474	+		OTH Found	CNIT	-0.538	0.425	RNA	1733474.0	1733494.0	1733617.0	1733517.0
antisense_834	1733617	+		OTH Found	CNIT	-0.819	3.215	RNA	1733617.0	1733636.0	1733705.0	1733650.0
antisense_835	1733705	+	CP022347.1 (1628054-1628910)	False	QRNA	9.507	-0.429	COD	1733710.0	1733710.0	1734566.0	1734533.0
antisense_836	1738274	+		OTH Found	CNIT	-0.718	2.208	RNA	1738274.0	1738333.0	1738405.0	1738344.0
antisense_837	1738405	+	CP066487.1 (1628430-1629276)	True	QRNA	22.865	1.442	RNA	1738406.0	1738544.0	1739265.0	1739265.0
antisense_838	1739575	+		OTH Found	CNIT	-0.376	-1.179	RNA	1739575.0	1740341.0	1740437.0	1740424.0
antisense_839	1742256	+		OTH Found	CNIT	-0.485	-0.097	RNA	1742256.0	1742960.0	1743118.0	1743025.0
antisense_840	1746395	-	CP020867.1 (1888086-1888943)	False	QRNA	14.79	-0.074	COD	1745535.0	1745553.0	1746395.0	1746364.0
antisense_841	1746606	-	CP059597.1 (1483831-1483623)	False	QRNA	6.123	-0.656	COD	1746398.0	1746452.0	1746606.0	1746538.0
antisense_842	1750136	+	CP049263.1 (1858093-1858946)	False	QRNA	16.278	0.026	COD	1750138.0	1750227.0	1750991.0	1750881.0
antisense_843	1757814	+		OTH Found	CNIT	-0.414	-0.81	RNA	1757814.0	1758175.0	1758676.0	1758228.0
antisense_844	1762684	-		OTH Found	CNIT	-0.379	-1.153	RNA	1762216.0	1762323.0	1762684.0	1762427.0
antisense_846	1762897	-		OTH Found	CNIT	-0.549	0.533	RNA	1762684.0	1762790.0	1762897.0	1762822.0
antisense_847	1763853	-	CP029053.1 (1657539-1656701)	True	QRNA	11.834	0.131	RNA	1762992.0	1762992.0	1763853.0	1763853.0
antisense_848	1770700	+		OTH Found	CNIT	-0.492	-0.035	RNA	1770700.0	1770956.0	1771248.0	1771006.0
antisense_849	1773501	+		OTH Found	CNIT	-0.42	-0.742	RNA	1773501.0	1773830.0	1774363.0	1773931.0
antisense_850	1775039	+	CP027403.1 (243235-243889)	True	QRNA	10.407	-0.039	RNA	1775039.0	1775039.0	1775684.0	1775684.0
antisense_851	1777807	+		No QRNA hit	CNIT	-0.993	4.939	RNA	1777807.0	1777810.0	1777832.0	1777818.0
